source_degree	target_degree	n_dwpcs_mean	n_nonzero_dwpcs_mean	dwpc_mean	nonzero_dwpc_mean	nonzero_dwpc_sd	pc_mean	dwpc_density	metric_type	metapath	n_perms	dwpc_beta	dwpc_alpha
20	19	714	713.88	2.3635	2.3639	0.7318852330867265		0.99982	permuted	CbGpPWpG	200	4.413036951151297	10.431844318091406
20	19	714	557	1.1684	1.4978	1.2758485040062575	11.875	0.78011	unpermuted	CbGpPWpG			
20	20	616	615.9	2.3955	2.3959	0.724917871535452		0.99984	permuted	CbGpPWpG	200	4.5592795922060985	10.923707544171979
20	20	616	409	1.1065	1.6665	1.3206649810641105	11.45	0.66396	unpermuted	CbGpPWpG			
20	21	1176	1175.9	2.4287	2.429	0.7135832342742909		0.99988	permuted	CbGpPWpG	200	4.770222816464541	11.586882584559282
20	21	1176	736	0.67225	1.0741	1.0519805302975194	4.5332	0.62585	unpermuted	CbGpPWpG			
20	22	658	657.95	2.4556	2.4559	0.7052647722467092		0.99992	permuted	CbGpPWpG	200	4.937397345020588	12.125524721013772
20	22	658	442	0.86698	1.2907	1.1134912375131043	7.7751	0.67173	unpermuted	CbGpPWpG			
20	23	602	601.97	2.4773	2.4774	0.6962836123906068		0.99995	permuted	CbGpPWpG	200	5.110085532347379	12.659853685784235
20	23	602	437	1.1951	1.6463	1.3456873432307217	10.841	0.72591	unpermuted	CbGpPWpG			
20	24	574	573.98	2.5064	2.5064	0.6856359413516881		0.99997	permuted	CbGpPWpG	200	5.331760426813956	13.36375191274973
20	24	574	357	1.0071	1.6192	1.2897798750895122	9.2108	0.62195	unpermuted	CbGpPWpG			
20	25	826	826	2.5375	2.5375	0.6787315447390458		0.99999	permuted	CbGpPWpG	200	5.508207393395522	13.977085940729214
20	25	826	505	0.70322	1.1502	1.1449252488669217	6.1005	0.61138	unpermuted	CbGpPWpG			
20	26	294	294	2.5604	2.5605	0.6713912195388955		0.99998	permuted	CbGpPWpG	200	5.680263131916932	14.54414592427571
20	26	294	161	0.75378	1.3765	1.0663686327612565	5.3333	0.54762	unpermuted	CbGpPWpG			
20	27	238	238	2.5781	2.5781	0.6701661858865842		1	permuted	CbGpPWpG	200	5.740291833257377	14.799020330678301
20	27	238	188	1.2096	1.5314	1.3856526338528026	13.727	0.78992	unpermuted	CbGpPWpG			
20	28	308	308	2.6074	2.6074	0.6600244234041012		1	permuted	CbGpPWpG	200	5.985409998793269	15.606582855061259
20	28	308	204	0.87961	1.328	1.1043333018677897	7.4026	0.66234	unpermuted	CbGpPWpG			
20	29	434	434	2.6274	2.6274	0.6547996278228839		0.99999	permuted	CbGpPWpG	200	6.1278499200130465	16.10026737219847
20	29	434	219	0.68112	1.3498	1.1269604423486754	5.9954	0.50461	unpermuted	CbGpPWpG			
20	30	210	210	2.6447	2.6447	0.646922285113602		1	permuted	CbGpPWpG	200	6.319415506143093	16.7131398343643
20	30	210	146	1.1745	1.6894	1.1635250054879631	11.343	0.69524	unpermuted	CbGpPWpG			
20	31	182	182	2.6697	2.6697	0.6339350530327146		1	permuted	CbGpPWpG	200	6.643027905145489	17.734611800776513
20	31	182	120	0.96539	1.4642	1.097208883540136	11.61	0.65934	unpermuted	CbGpPWpG			
20	32	252	252	2.6903	2.6903	0.6325963618986257		1	permuted	CbGpPWpG	200	6.722709271311676	18.085979756118196
20	32	252	158	0.70825	1.1296	1.1530672255612495	6.5873	0.62698	unpermuted	CbGpPWpG			
20	33	224	224	2.7075	2.7075	0.6274089900035479		1	permuted	CbGpPWpG	200	6.878062873310179	18.622318815434202
20	33	224	142	0.76631	1.2088	1.109863938898297	5.3259	0.63393	unpermuted	CbGpPWpG			
20	34	224	224	2.7275	2.7275	0.6259214019563005		1	permuted	CbGpPWpG	200	6.961960569014473	18.989027413010966
20	34	224	170	1.083	1.427	1.2322137997825784	10.241	0.75893	unpermuted	CbGpPWpG			
20	35	224	224	2.7439	2.7439	0.6181021691005621		1	permuted	CbGpPWpG	200	7.1821397407179015	19.707350329788497
20	35	224	183	1.1349	1.3891	1.2026390853965003	13.192	0.81696	unpermuted	CbGpPWpG			
20	36	210	210	2.7574	2.7574	0.6122799726678941		1	permuted	CbGpPWpG	200	7.355165257506528	20.280795144524202
20	36	210	167	1.0587	1.3313	1.22461679708529	12.448	0.79524	unpermuted	CbGpPWpG			
20	37	70	70	2.7722	2.7722	0.6065671020000577		1	permuted	CbGpPWpG	200	7.534842746637206	20.88844399205817
20	37	70	55	1.1619	1.4788	1.278233696247477	17.514	0.78571	unpermuted	CbGpPWpG			
20	38	112	112	2.7875	2.7875	0.601567139533139		1	permuted	CbGpPWpG	200	7.702747210092817	21.471357384456184
20	38	112	94	1.2512	1.4908	1.1670913830429077	12.098	0.83929	unpermuted	CbGpPWpG			
20	39	154	154	2.8107	2.8107	0.5923007995643575		1	permuted	CbGpPWpG	200	8.011929550611994	22.519507149626016
20	39	154	129	1.3263	1.5834	1.1710834454653627	13.955	0.83766	unpermuted	CbGpPWpG			
20	40	112	112	2.822	2.822	0.5946398987973783		1	permuted	CbGpPWpG	200	7.980983483860309	22.52272405184136
20	40	112	91	0.93685	1.153	1.127491710708055	12.268	0.8125	unpermuted	CbGpPWpG			
20	41	126	126	2.8354	2.8354	0.5834416901944314		1	permuted	CbGpPWpG	200	8.32949873654372	23.617430753053196
20	41	126	97	0.82644	1.0735	1.0742743177912808	11.738	0.76984	unpermuted	CbGpPWpG			
20	42	140	140	2.8527	2.8527	0.581881607992107		1	permuted	CbGpPWpG	200	8.425184317558246	24.03411207424844
20	42	140	105	0.95397	1.272	1.1347991928401904	11.607	0.75	unpermuted	CbGpPWpG			
20	43	238	238	2.866	2.866	0.5813210661387048		1	permuted	CbGpPWpG	200	8.480839468444527	24.30579373387305
20	43	238	187	0.79061	1.0062	1.114285175806734	7.7017	0.78571	unpermuted	CbGpPWpG			
20	44	308	308	2.881	2.881	0.5766678874420476		1	permuted	CbGpPWpG	200	8.663370468432985	24.958892373867307
20	44	308	219	0.90482	1.2725	1.3176065601148672	9.1591	0.71104	unpermuted	CbGpPWpG			
20	45	322	322	2.8925	2.8925	0.5726715298965315		1	permuted	CbGpPWpG	200	8.819753484764888	25.510800061674896
20	45	322	255	1.0575	1.3354	1.2933348173209305	12.543	0.79193	unpermuted	CbGpPWpG			
20	46	154	154	2.9002	2.9002	0.5680492644352034		1	permuted	CbGpPWpG	200	8.987967054060293	26.067233803525323
20	46	154	126	1.3135	1.6054	1.3493328855686382	18.455	0.81818	unpermuted	CbGpPWpG			
20	47	336	336	2.9151	2.9151	0.5660239060353326		1	permuted	CbGpPWpG	200	9.09887916879786	26.52438624850053
20	47	336	303	1.1522	1.2777	0.9604086966227555	14.661	0.90179	unpermuted	CbGpPWpG			
20	48	308	308	2.9302	2.9302	0.564030886254657		1	permuted	CbGpPWpG	200	9.21070542004028	26.989296138953673
20	48	308	217	0.7863	1.116	1.1722931147612679	8.8636	0.70455	unpermuted	CbGpPWpG			
20	49	140	140	2.944	2.944	0.5547839630701852		1	permuted	CbGpPWpG	200	9.56501625903571	28.15912932585899
20	49	140	123	1.4298	1.6274	1.238812695190778	22.243	0.87857	unpermuted	CbGpPWpG			
20	50	112	112	2.9613	2.9613	0.5528673481156604		1	permuted	CbGpPWpG	200	9.688081035937211	28.6891320102266
20	50	112	100	1.2343	1.3824	1.067091424388727	14.804	0.89286	unpermuted	CbGpPWpG			
20	51	182	182	2.9705	2.9705	0.552236609828685		1	permuted	CbGpPWpG	200	9.740462338840231	28.93407024756832
20	51	182	166	2.0083	2.2019	1.308472666376807	32.984	0.91209	unpermuted	CbGpPWpG			
20	52	252	252	2.976	2.976	0.549099249122012		1	permuted	CbGpPWpG	200	9.870232957674475	29.37355463089059
20	52	252	204	1.1609	1.4341	1.0766634116775216	16.988	0.80952	unpermuted	CbGpPWpG			
20	53	126	126	2.9843	2.9843	0.5470149134322119		1	permuted	CbGpPWpG	200	9.973471694571366	29.763983320596306
20	53	126	91	0.85989	1.1906	1.0180955100979687	9.746	0.72222	unpermuted	CbGpPWpG			
20	54	98	98	2.9954	2.9954	0.5468344525433831		1	permuted	CbGpPWpG	200	10.017074564058142	30.00499445465019
20	54	98	89	1.2873	1.4175	1.1719504592894712	19.51	0.90816	unpermuted	CbGpPWpG			
20	55	126	126	3.0009	3.0009	0.544732383201576		1	permuted	CbGpPWpG	200	10.113000897223642	30.347748718770212
20	55	126	112	1.4263	1.6046	1.2296241711410776	25.246	0.88889	unpermuted	CbGpPWpG			
20	56	84	84	3.0142	3.0142	0.5369053426390207		1	permuted	CbGpPWpG	200	10.456204919171736	31.516909374150014
20	56	84	73	1.6785	1.9314	1.3515573709257709	19.595	0.86905	unpermuted	CbGpPWpG			
20	57	42	42	3.0375	3.0375	0.530366620695639		1	permuted	CbGpPWpG	200	10.798367082728163	32.79959948465639
20	57	42	42	1.8177	1.8177	1.1744025733853543	25.238	1	unpermuted	CbGpPWpG			
20	58	70	70	3.0266	3.0266	0.5298097654309987		1	permuted	CbGpPWpG	200	10.782475665347333	32.634494592928945
20	58	70	70	2.3211	2.3211	1.232158323360097	45.229	1	unpermuted	CbGpPWpG			
20	59	98	98	3.0442	3.0442	0.5251579294254218		1	permuted	CbGpPWpG	200	11.038080554164802	33.60214278918507
20	59	98	92	1.5104	1.6089	1.2063015640080343	29.296	0.93878	unpermuted	CbGpPWpG			
20	60	42	42	3.0674	3.0674	0.5231163177175213		1	permuted	CbGpPWpG	200	11.209078380316301	34.382412517465305
20	60	42	40	1.957	2.0549	1.2338592704904705	24.476	0.95238	unpermuted	CbGpPWpG			
20	61	56	56	3.0728	3.0728	0.5301411001794343		1	permuted	CbGpPWpG	200	10.933304648350234	33.595866680987584
20	61	56	52	1.5604	1.6804	1.1045386932592847	27.054	0.92857	unpermuted	CbGpPWpG			
20	62	42	42	3.0825	3.0825	0.518211607395311		1	permuted	CbGpPWpG	200	11.478589739695815	35.38273019248804
20	62	42	29	0.96669	1.4	1.175791561153475	9.9048	0.69048	unpermuted	CbGpPWpG			
20	63	28	28	3.0852	3.0852	0.5187036246852582		1	permuted	CbGpPWpG	200	11.467019605072567	35.378521200210066
20	63	28	24	1.7629	2.0567	1.3832502656076937	17.214	0.85714	unpermuted	CbGpPWpG			
20	64	28	28	3.0997	3.0997	0.5165718635903118		1	permuted	CbGpPWpG	200	11.615975950522673	36.00583636671155
20	64	28	25	0.75178	0.842	0.8637965919531024	14.607	0.89286	unpermuted	CbGpPWpG			
20	65	42	42	3.1015	3.1015	0.5127196292906977		1	permuted	CbGpPWpG	200	11.798161490525976	36.59220345160987
20	65	42	39	1.5256	1.6429	1.4096513216106896	26.833	0.92857	unpermuted	CbGpPWpG			
20	66	56	56	3.1138	3.1138	0.5124420318306001		1	permuted	CbGpPWpG	200	11.857566697836598	36.92161092088348
20	66	56	49	1.4322	1.6368	0.9845287424720995	16.357	0.875	unpermuted	CbGpPWpG			
20	68	70	70	3.127	3.127	0.513792379923058		1	permuted	CbGpPWpG	200	11.845539477703221	37.04119650073248
20	68	70	55	0.85504	1.0882	1.0434205081555987	8.8286	0.78571	unpermuted	CbGpPWpG			
20	69	14	14	3.1283	3.1283	0.5012932737121218		1	permuted	CbGpPWpG	200	12.44874897898988	38.943517358441014
20	69	14	14	1.0742	1.0742	0.8612933624835655	8.9286	1	unpermuted	CbGpPWpG			
20	70	56	56	3.1513	3.1513	0.5059050809184804		1	permuted	CbGpPWpG	200	12.312801755340791	38.80179853981375
20	70	56	50	1.6377	1.8342	1.1035364010412787	19.071	0.89286	unpermuted	CbGpPWpG			
20	71	14	14	3.1576	3.1576	0.48491633030912756		1	permuted	CbGpPWpG	200	13.428438378318289	42.4018339495185
20	71	14	11	1.1084	1.4108	1.1731980980782035	21.643	0.78571	unpermuted	CbGpPWpG			
20	73	42	42	3.167	3.167	0.49326286033082667		1	permuted	CbGpPWpG	200	13.016401849700689	41.22291793923438
20	73	42	42	1.4545	1.4545	1.0346675858840255	16.738	1	unpermuted	CbGpPWpG			
20	75	14	14	3.1812	3.1812	0.5019666584241034		1	permuted	CbGpPWpG	200	12.625194775240525	40.16297886718922
20	75	14	14	2.6671	2.6671	1.1213025094393767	53.643	1	unpermuted	CbGpPWpG			
20	76	56	56	3.1976	3.1976	0.4893449133060792		1	permuted	CbGpPWpG	200	13.353670599060647	42.70035391750875
20	76	56	54	1.3063	1.3546	1.1446963541901096	25.411	0.96429	unpermuted	CbGpPWpG			
20	78	28	28	3.2091	3.2091	0.48522834931975034		1	permuted	CbGpPWpG	200	13.629847447223728	43.73955123753698
20	78	28	24	1.2015	1.4017	1.360537728150821	11.714	0.85714	unpermuted	CbGpPWpG			
20	80	28	28	3.2129	3.2129	0.4883146189851532		1	permuted	CbGpPWpG	200	13.474028385752906	43.29067608116683
20	80	28	22	1.5015	1.9111	1.0407792447506727	19.429	0.78571	unpermuted	CbGpPWpG			
20	81	14	14	3.2351	3.2351	0.4754530664456868		1	permuted	CbGpPWpG	200	14.31112669561915	46.2980776004314
20	81	14	14	1.056	1.056	0.905572873249562	24.214	1	unpermuted	CbGpPWpG			
20	82	28	28	3.2326	3.2326	0.4921562694476228		1	permuted	CbGpPWpG	200	13.345956737018378	43.14251602055257
20	82	28	26	1.1681	1.2579	1.1677016031183391	14.107	0.92857	unpermuted	CbGpPWpG			
20	83	280	280	3.2409	3.2409	0.4853510824909412		1	permuted	CbGpPWpG	200	13.757789094472496	44.587107585646116
20	83	280	280	0.88721	0.88721	0.9378564937749351	16.575	1	unpermuted	CbGpPWpG			
20	84	322	322	3.2449	3.2449	0.4807902288094323		1	permuted	CbGpPWpG	200	14.037540795497701	45.55051887609583
20	84	322	317	0.82428	0.83729	0.9189932178972381	17.028	0.98447	unpermuted	CbGpPWpG			
20	85	14	14	3.2542	3.2542	0.4795057798962244		1	permuted	CbGpPWpG	200	14.153355502367816	46.05815358669292
20	85	14	14	0.76451	0.76451	0.8958331134651074	17.071	1	unpermuted	CbGpPWpG			
20	86	70	70	3.2598	3.2598	0.48319222773925086		1	permuted	CbGpPWpG	200	13.962212199342103	45.514350354021566
20	86	70	67	1.0286	1.0746	0.9754570947454653	19.5	0.95714	unpermuted	CbGpPWpG			
20	88	14	14	3.2857	3.2857	0.47222427644410947		1	permuted	CbGpPWpG	200	14.73420950727131	48.41169643215658
20	88	14	12	1.4609	1.7044	0.933445889504661	13.5	0.85714	unpermuted	CbGpPWpG			
20	89	14	14	3.2773	3.2773	0.47636572540711686		1	permuted	CbGpPWpG	200	14.442386096897973	47.332442380341284
20	89	14	14	2.443	2.443	0.7866648361673699	35.786	1	unpermuted	CbGpPWpG			
20	90	14	14	3.3008	3.3008	0.47136012377310926		1	permuted	CbGpPWpG	200	14.85624508483349	49.03698828550907
20	90	14	14	1.4152	1.4152	1.2757150939076585	27.571	1	unpermuted	CbGpPWpG			
20	91	14	14	3.296	3.296	0.4583731452933669		1	permuted	CbGpPWpG	200	15.68718182062277	51.704482037773616
20	91	14	14	1.3587	1.3587	0.8975276815930282	10.714	1	unpermuted	CbGpPWpG			
20	92	28	28	3.2972	3.2972	0.4691330460438325		1	permuted	CbGpPWpG	200	14.981375965222496	49.39641811200844
20	92	28	23	1.2903	1.5707	1.1528173486524642	23.179	0.82143	unpermuted	CbGpPWpG			
20	93	14	14	3.3085	3.3085	0.4753611674864299		1	permuted	CbGpPWpG	200	14.641513688562904	48.44169800748176
20	93	14	14	2.3192	2.3192	1.048694286363073	31.429	1	unpermuted	CbGpPWpG			
20	95	28	28	3.312	3.312	0.4692009715542401		1	permuted	CbGpPWpG	200	15.044418942538076	49.827447807199164
20	95	28	28	1.5228	1.5228	1.1267361540122176	29.143	1	unpermuted	CbGpPWpG			
20	98	28	28	3.3296	3.3296	0.46053424657713565		1	permuted	CbGpPWpG	200	15.69870861334328	52.26990600559374
20	98	28	25	1.6684	1.8686	0.9925905178927438	20.464	0.89286	unpermuted	CbGpPWpG			
20	101	14	14	3.3374	3.3374	0.46165885755284336		1	permuted	CbGpPWpG	200	15.659222706971715	52.26160539902766
20	101	14	14	0.7053	0.7053	0.9611200177307242	12.429	1	unpermuted	CbGpPWpG			
20	103	28	28	3.3575	3.3575	0.4533099225390911		1	permuted	CbGpPWpG	200	16.338896661814506	54.85748625488644
20	103	28	25	1.474	1.6509	1.1810102149430235	22	0.89286	unpermuted	CbGpPWpG			
20	104	28	28	3.3494	3.3494	0.4560621251140085		1	permuted	CbGpPWpG	200	16.103238967086167	53.93547263022981
20	104	28	28	1.7517	1.7517	1.1102346407354118	41.286	1	unpermuted	CbGpPWpG			
20	109	14	14	3.3948	3.3948	0.4609392886813155		1	permuted	CbGpPWpG	200	15.977970434016981	54.241373844061755
20	109	14	12	1.4482	1.6895	1.2132310095466914	23.643	0.85714	unpermuted	CbGpPWpG			
20	110	14	14	3.3985	3.3985	0.43005001246941754		1	permuted	CbGpPWpG	200	18.37588884737621	62.45031591038623
20	110	14	14	2.5738	2.5738	0.8312010319080011	51.714	1	unpermuted	CbGpPWpG			
20	111	14	14	3.3956	3.3956	0.4493530566705057		1	permuted	CbGpPWpG	200	16.816541252609642	57.10166272764735
20	111	14	13	1.0572	1.1385	1.0791427366194901	16.786	0.92857	unpermuted	CbGpPWpG			
20	113	28	28	3.4153	3.4153	0.443267438262393		1	permuted	CbGpPWpG	200	17.381885233537123	59.36430885893425
20	113	28	28	2.3571	2.3571	1.0787772550529091	47.143	1	unpermuted	CbGpPWpG			
20	114	28	28	3.4082	3.4082	0.44051925737275016		1	permuted	CbGpPWpG	200	17.562899978643223	59.85800702121195
20	114	28	28	2.1306	2.1306	0.859214600017195	15.643	1	unpermuted	CbGpPWpG			
20	115	14	14	3.4113	3.4113	0.44054330215937487		1	permuted	CbGpPWpG	200	17.577077504677757	59.96123109879306
20	115	14	13	1.2395	1.3348	1.2590806096140668	21.714	0.92857	unpermuted	CbGpPWpG			
20	118	14	14	3.4371	3.4371	0.44732258892147525		1	permuted	CbGpPWpG	200	17.17695363226062	59.038313946192055
20	118	14	12	1.3319	1.5538	1.1689580457019273	24.429	0.85714	unpermuted	CbGpPWpG			
20	119	14	14	3.4368	3.4368	0.44838435334849047		1	permuted	CbGpPWpG	200	17.094564864530337	58.751234878659005
20	119	14	14	1.034	1.034	0.8173167311461954	9.6429	1	unpermuted	CbGpPWpG			
20	120	14	14	3.4398	3.4398	0.44453180698208433		1	permuted	CbGpPWpG	200	17.407350588627413	59.878516795321985
20	120	14	14	2.5007	2.5007	0.8659247780055016	50.786	1	unpermuted	CbGpPWpG			
20	122	14	14	3.4497	3.4497	0.43940620447052		1	permuted	CbGpPWpG	200	17.86681447318602	61.63489002090538
20	122	14	14	1.6213	1.6213	0.8872491298415383	14.214	1	unpermuted	CbGpPWpG			
20	125	14	14	3.4669	3.4669	0.4319157611297445		1	permuted	CbGpPWpG	200	18.584237420430238	64.42992039070833
20	125	14	14	2.4848	2.4848	0.9524383792109874	36.714	1	unpermuted	CbGpPWpG			
20	126	14	14	3.4732	3.4732	0.42484188413228513		1	permuted	CbGpPWpG	200	19.243312316377295	66.83659388774419
20	126	14	13	1.392	1.4991	1.2514953710815468	24.357	0.92857	unpermuted	CbGpPWpG			
20	127	28	28	3.4638	3.4638	0.4375878946246025		1	permuted	CbGpPWpG	200	18.089294799771768	62.65761666517545
20	127	28	23	1.472	1.792	1.1551213172888721	20.464	0.82143	unpermuted	CbGpPWpG			
20	133	14	14	3.5046	3.5046	0.4260530455715426		1	permuted	CbGpPWpG	200	19.3070338309367	67.66412396138105
20	133	14	12	1.5798	1.8431	1.2014899190476453	27.929	0.85714	unpermuted	CbGpPWpG			
20	135	14	14	3.5019	3.5019	0.4320814966790108		1	permuted	CbGpPWpG	200	18.757447965980507	65.68691082084548
20	135	14	14	2.3471	2.3471	0.9130372962212785	40.786	1	unpermuted	CbGpPWpG			
20	136	14	14	3.5153	3.5153	0.42998961958550613		1	permuted	CbGpPWpG	200	19.012857141172578	66.83604038283981
20	136	14	14	1.9222	1.9222	1.0907578741174353	21.286	1	unpermuted	CbGpPWpG			
20	145	14	14	3.5403	3.5403	0.422922049831299		1	permuted	CbGpPWpG	200	19.793335351660804	70.07427652646685
20	145	14	14	1.6161	1.6161	1.2653591316397823	27.071	1	unpermuted	CbGpPWpG			
20	150	28	28	3.5583	3.5583	0.41826063673474045		1	permuted	CbGpPWpG	200	20.339619514263862	72.37351029231128
20	150	28	28	1.8133	1.8133	1.262349787086595	28.643	1	unpermuted	CbGpPWpG			
20	154	14	14	3.5713	3.5713	0.40774322765558957		1	permuted	CbGpPWpG	200	21.480945206323494	76.71499966449318
20	154	14	13	1.2376	1.3328	1.1097173211071651	21.571	0.92857	unpermuted	CbGpPWpG			
20	156	14	14	3.5832	3.5832	0.41876607270275473		1	permuted	CbGpPWpG	200	20.432645739740575	73.21367190876802
20	156	14	14	1.6291	1.6291	1.1090078398316896	41	1	unpermuted	CbGpPWpG			
20	163	14	14	3.6034	3.6034	0.4105609453524255		1	permuted	CbGpPWpG	200	21.37761365121352	77.03245117681914
20	163	14	14	1.5571	1.5571	1.189187360364776	28.286	1	unpermuted	CbGpPWpG			
20	173	28	28	3.6338	3.6338	0.40817978699744534		1	permuted	CbGpPWpG	200	21.810200041914673	79.25420013748419
20	173	28	28	1.2228	1.2228	0.8196451914366212	27.571	1	unpermuted	CbGpPWpG			
20	176	14	14	3.6458	3.6458	0.40885002752256		1	permuted	CbGpPWpG	200	21.81041500635754	79.5162556601813
20	176	14	14	1.532	1.532	1.1024264954402212	40.857	1	unpermuted	CbGpPWpG			
20	189	28	28	3.676	3.676	0.39481110737374314		1	permuted	CbGpPWpG	200	23.58264746569261	86.68896989058321
20	189	28	28	1.6143	1.6143	1.0156370383487976	34.964	1	unpermuted	CbGpPWpG			
20	192	14	14	3.6929	3.6929	0.396601650312259		1	permuted	CbGpPWpG	200	23.477563334632592	86.69919711294011
20	192	14	14	1.275	1.275	0.8091134246906776	28.571	1	unpermuted	CbGpPWpG			
20	204	14	14	3.7179	3.7179	0.39462501372237824		1	permuted	CbGpPWpG	200	23.874052466166123	88.7608613197273
20	204	14	14	1.8025	1.8025	1.2034963004929318	27.429	1	unpermuted	CbGpPWpG			
20	231	14	14	3.7902	3.7902	0.3816716550443197		1	permuted	CbGpPWpG	200	26.01830228935129	98.61380733608043
20	231	14	14	2.3049	2.3049	0.9994273746644828	38.357	1	unpermuted	CbGpPWpG			
21	0	1.4359e+05	0	0				0	permuted	CbGpPWpG	200		
21	0	1.4359e+05	0	0			0	0	unpermuted	CbGpPWpG			
21	1	12924	5194.5	0.63685	1.5845	0.9030342553749134		0.40193	permuted	CbGpPWpG	200	1.9430125124877518	3.0786452240298985
21	1	12924	1343	0.28902	2.7813	1.0708128265174026	0.33573	0.10392	unpermuted	CbGpPWpG			
21	2	11832	7556.2	0.96057	1.5041	0.8984815179479128		0.63863	permuted	CbGpPWpG	200	1.863208777785347	2.8024723667149134
21	2	11832	2575	0.40359	1.8545	1.2474888206500958	0.95639	0.21763	unpermuted	CbGpPWpG			
21	3	8760	6838.4	1.1867	1.5201	0.8990374849375143		0.78064	permuted	CbGpPWpG	200	1.8806821062865773	2.85881718846476
21	3	8760	3440	0.69651	1.7737	1.35940160446691	2.665	0.39269	unpermuted	CbGpPWpG			
21	4	15240	13190	1.3644	1.5765	0.9006488905768091		0.8655	permuted	CbGpPWpG	200	1.9434508978953589	3.063784267391854
21	4	15240	6809	0.77591	1.7367	1.2683836513103812	5.6766	0.44678	unpermuted	CbGpPWpG			
21	5	9336	8557.6	1.5099	1.6472	0.8980308977907058		0.91662	permuted	CbGpPWpG	200	2.042547597464173	3.3645495611785114
21	5	9336	4548	0.89729	1.8419	1.3286829350273375	5.3579	0.48715	unpermuted	CbGpPWpG			
21	6	7272	6894.5	1.6291	1.7183	0.8900430206205755		0.94809	permuted	CbGpPWpG	200	2.1690529977249646	3.7270251634780047
21	6	7272	4092	1.015	1.8037	1.2905979639508318	7.1421	0.56271	unpermuted	CbGpPWpG			
21	7	6120	5922.1	1.7336	1.7916	0.8799307368247806		0.96766	permuted	CbGpPWpG	200	2.3138732195521325	4.145492138342576
21	7	6120	3539	1.086	1.878	1.3106961710248644	8.2373	0.57827	unpermuted	CbGpPWpG			
21	8	4824	4724.8	1.8212	1.8594	0.8677917459857564		0.97943	permuted	CbGpPWpG	200	2.4691161911056088	4.591071799399508
21	8	4824	3050	1.1942	1.8889	1.3125122790747223	9.6509	0.63226	unpermuted	CbGpPWpG			
21	9	4548	4488.1	1.8998	1.9252	0.8558274888139042		0.98684	permuted	CbGpPWpG	200	2.6284240587867314	5.060149300904446
21	9	4548	2636	1.1878	2.0494	1.313105907050255	10.572	0.5796	unpermuted	CbGpPWpG			
21	10	3528	3498.6	1.9729	1.9895	0.8399447355178141		0.99167	permuted	CbGpPWpG	200	2.8199035692120713	5.610091431670701
21	10	3528	2007	1.2148	2.1355	1.388490844708581	11.741	0.56888	unpermuted	CbGpPWpG			
