1;2.5;G;CbGaD;Compound::DB00635;Gene::213;Disease::DOID:2841
1;2.5;G;CbGaD;Compound::DB00635;Gene::2908;Disease::DOID:2841
10;2.5;DG;CtDuGdD;Compound::DB00635;Disease::DOID:8778;Gene::3554;Disease::DOID:7148
10;2.5;DG;CtDuGdD;Compound::DB00635;Disease::DOID:8778;Gene::51307;Disease::DOID:7148
10;2.5;DG;CtDuGdD;Compound::DB00635;Disease::DOID:8778;Gene::8531;Disease::DOID:7148
10;2.5;DG;CtDuGdD;Compound::DB00635;Disease::DOID:8778;Gene::8303;Disease::DOID:7148
10;2.5;DG;CtDuGdD;Compound::DB00635;Disease::DOID:418;Gene::57132;Disease::DOID:7148
10;2.5;DG;CtDuGdD;Compound::DB00635;Disease::DOID:418;Gene::3030;Disease::DOID:7148
10;2.5;DG;CtDuGdD;Compound::DB00635;Disease::DOID:418;Gene::3313;Disease::DOID:7148
10;2.5;DG;CtDuGdD;Compound::DB00635;Disease::DOID:418;Gene::8087;Disease::DOID:7148
10;2.5;DG;CtDuGdD;Compound::DB00635;Disease::DOID:418;Gene::84271;Disease::DOID:7148
10;2.5;DG;CtDuGdD;Compound::DB00635;Disease::DOID:10283;Gene::65110;Disease::DOID:7148
10;2.5;DG;CtDuGdD;Compound::DB00635;Disease::DOID:3083;Gene::7086;Disease::DOID:7148
10;2.5;DG;CtDuGdD;Compound::DB00635;Disease::DOID:3083;Gene::9043;Disease::DOID:7148
10;2.5;DG;CtDuGdD;Compound::DB00635;Disease::DOID:2531;Gene::5937;Disease::DOID:7148
10;2.5;DG;CtDuGdD;Compound::DB00635;Disease::DOID:2531;Gene::7481;Disease::DOID:7148
10;2.5;DG;CtDuGdD;Compound::DB00635;Disease::DOID:2531;Gene::27252;Disease::DOID:7148
10;2.5;DG;CtDuGdD;Compound::DB00635;Disease::DOID:2531;Gene::1910;Disease::DOID:7148
10;2.5;DG;CtDuGdD;Compound::DB00635;Disease::DOID:2531;Gene::1025;Disease::DOID:7148
10;2.5;DG;CtDuGdD;Compound::DB00635;Disease::DOID:2531;Gene::8165;Disease::DOID:7148
10;2.5;DG;CtDuGdD;Compound::DB00635;Disease::DOID:2531;Gene::5970;Disease::DOID:7148
10;2.5;DG;CtDuGdD;Compound::DB00635;Disease::DOID:2531;Gene::57003;Disease::DOID:7148
10;2.5;DG;CtDuGuD;Compound::DB00635;Disease::DOID:9008;Gene::7298;Disease::DOID:7148
10;2.5;DG;CtDuGuD;Compound::DB00635;Disease::DOID:9008;Gene::2213;Disease::DOID:7148
10;2.5;DG;CtDuGuD;Compound::DB00635;Disease::DOID:9008;Gene::55500;Disease::DOID:7148
10;2.5;DG;CtDuGuD;Compound::DB00635;Disease::DOID:9008;Gene::5701;Disease::DOID:7148
10;2.5;DG;CtDuGuD;Compound::DB00635;Disease::DOID:9008;Gene::355;Disease::DOID:7148
10;2.5;DG;CtDuGuD;Compound::DB00635;Disease::DOID:9008;Gene::10745;Disease::DOID:7148
10;2.5;DG;CtDuGuD;Compound::DB00635;Disease::DOID:9008;Gene::7903;Disease::DOID:7148
10;2.5;DG;CtDuGuD;Compound::DB00635;Disease::DOID:8577;Gene::51237;Disease::DOID:7148
10;2.5;DG;CtDuGuD;Compound::DB00635;Disease::DOID:8577;Gene::7837;Disease::DOID:7148
10;2.5;DG;CtDuGuD;Compound::DB00635;Disease::DOID:8577;Gene::633;Disease::DOID:7148
10;2.5;DG;CtDuGuD;Compound::DB00635;Disease::DOID:8577;Gene::6280;Disease::DOID:7148
10;2.5;DG;CtDuGuD;Compound::DB00635;Disease::DOID:8577;Gene::8840;Disease::DOID:7148
10;2.5;DG;CtDuGuD;Compound::DB00635;Disease::DOID:8577;Gene::10095;Disease::DOID:7148
10;2.5;DG;CtDuGuD;Compound::DB00635;Disease::DOID:8577;Gene::81030;Disease::DOID:7148
10;2.5;DG;CtDuGuD;Compound::DB00635;Disease::DOID:8577;Gene::6772;Disease::DOID:7148
10;2.5;DG;CtDuGuD;Compound::DB00635;Disease::DOID:8577;Gene::7076;Disease::DOID:7148
10;2.5;DG;CtDuGuD;Compound::DB00635;Disease::DOID:8577;Gene::6279;Disease::DOID:7148
10;2.5;DG;CtDuGuD;Compound::DB00635;Disease::DOID:8577;Gene::11031;Disease::DOID:7148
10;2.5;DG;CtDuGuD;Compound::DB00635;Disease::DOID:8577;Gene::717;Disease::DOID:7148
10;2.5;DG;CtDuGuD;Compound::DB00635;Disease::DOID:8577;Gene::366;Disease::DOID:7148
10;2.5;DG;CtDuGuD;Compound::DB00635;Disease::DOID:8577;Gene::4314;Disease::DOID:7148
10;2.5;DG;CtDuGuD;Compound::DB00635;Disease::DOID:8577;Gene::3084;Disease::DOID:7148
10;2.5;DG;CtDuGuD;Compound::DB00635;Disease::DOID:8577;Gene::1281;Disease::DOID:7148
10;2.5;DG;CtDuGuD;Compound::DB00635;Disease::DOID:8577;Gene::6678;Disease::DOID:7148
10;2.5;DG;CtDuGuD;Compound::DB00635;Disease::DOID:8577;Gene::10745;Disease::DOID:7148
10;2.5;DG;CtDuGuD;Compound::DB00635;Disease::DOID:8577;Gene::5341;Disease::DOID:7148
10;2.5;DG;CtDuGuD;Compound::DB00635;Disease::DOID:8577;Gene::11040;Disease::DOID:7148
10;2.5;DG;CtDuGuD;Compound::DB00635;Disease::DOID:7147;Gene::11235;Disease::DOID:7148
10;2.5;DG;CtDuGuD;Compound::DB00635;Disease::DOID:7147;Gene::7940;Disease::DOID:7148
10;2.5;DG;CtDuGuD;Compound::DB00635;Disease::DOID:7147;Gene::3957;Disease::DOID:7148
10;2.5;DG;CtDuGuD;Compound::DB00635;Disease::DOID:7147;Gene::10791;Disease::DOID:7148
10;2.5;DG;CtDuGuD;Compound::DB00635;Disease::DOID:8778;Gene::3717;Disease::DOID:7148
10;2.5;DG;CtDuGuD;Compound::DB00635;Disease::DOID:8778;Gene::7837;Disease::DOID:7148
10;2.5;DG;CtDuGuD;Compound::DB00635;Disease::DOID:8778;Gene::11119;Disease::DOID:7148
10;2.5;DG;CtDuGuD;Compound::DB00635;Disease::DOID:8778;Gene::10095;Disease::DOID:7148
10;2.5;DG;CtDuGuD;Compound::DB00635;Disease::DOID:8778;Gene::81030;Disease::DOID:7148
10;2.5;DG;CtDuGuD;Compound::DB00635;Disease::DOID:8778;Gene::6772;Disease::DOID:7148
10;2.5;DG;CtDuGuD;Compound::DB00635;Disease::DOID:8778;Gene::7076;Disease::DOID:7148
10;2.5;DG;CtDuGuD;Compound::DB00635;Disease::DOID:8778;Gene::11031;Disease::DOID:7148
10;2.5;DG;CtDuGuD;Compound::DB00635;Disease::DOID:8778;Gene::6890;Disease::DOID:7148
10;2.5;DG;CtDuGuD;Compound::DB00635;Disease::DOID:8778;Gene::3601;Disease::DOID:7148
10;2.5;DG;CtDuGuD;Compound::DB00635;Disease::DOID:8778;Gene::717;Disease::DOID:7148
10;2.5;DG;CtDuGuD;Compound::DB00635;Disease::DOID:8778;Gene::366;Disease::DOID:7148
10;2.5;DG;CtDuGuD;Compound::DB00635;Disease::DOID:8778;Gene::834;Disease::DOID:7148
10;2.5;DG;CtDuGuD;Compound::DB00635;Disease::DOID:8778;Gene::23216;Disease::DOID:7148
10;2.5;DG;CtDuGuD;Compound::DB00635;Disease::DOID:8778;Gene::2633;Disease::DOID:7148
10;2.5;DG;CtDuGuD;Compound::DB00635;Disease::DOID:8778;Gene::11040;Disease::DOID:7148
10;2.5;DG;CtDuGuD;Compound::DB00635;Disease::DOID:8893;Gene::5721;Disease::DOID:7148
10;2.5;DG;CtDuGuD;Compound::DB00635;Disease::DOID:8893;Gene::100133941;Disease::DOID:7148
10;2.5;DG;CtDuGuD;Compound::DB00635;Disease::DOID:8893;Gene::9232;Disease::DOID:7148
10;2.5;DG;CtDuGuD;Compound::DB00635;Disease::DOID:8893;Gene::1164;Disease::DOID:7148
10;2.5;DG;CtDuGuD;Compound::DB00635;Disease::DOID:8893;Gene::27299;Disease::DOID:7148
10;2.5;DG;CtDuGuD;Compound::DB00635;Disease::DOID:8893;Gene::120224;Disease::DOID:7148
10;2.5;DG;CtDuGuD;Compound::DB00635;Disease::DOID:8893;Gene::1493;Disease::DOID:7148
10;2.5;DG;CtDuGuD;Compound::DB00635;Disease::DOID:8893;Gene::6280;Disease::DOID:7148
10;2.5;DG;CtDuGuD;Compound::DB00635;Disease::DOID:8893;Gene::23590;Disease::DOID:7148
10;2.5;DG;CtDuGuD;Compound::DB00635;Disease::DOID:8893;Gene::3429;Disease::DOID:7148
10;2.5;DG;CtDuGuD;Compound::DB00635;Disease::DOID:8893;Gene::6772;Disease::DOID:7148
10;2.5;DG;CtDuGuD;Compound::DB00635;Disease::DOID:8893;Gene::5873;Disease::DOID:7148
10;2.5;DG;CtDuGuD;Compound::DB00635;Disease::DOID:8893;Gene::5223;Disease::DOID:7148
10;2.5;DG;CtDuGuD;Compound::DB00635;Disease::DOID:8893;Gene::55686;Disease::DOID:7148
10;2.5;DG;CtDuGuD;Compound::DB00635;Disease::DOID:418;Gene::80256;Disease::DOID:7148
10;2.5;DG;CtDuGuD;Compound::DB00635;Disease::DOID:418;Gene::5791;Disease::DOID:7148
10;2.5;DG;CtDuGuD;Compound::DB00635;Disease::DOID:418;Gene::10943;Disease::DOID:7148
10;2.5;DG;CtDuGuD;Compound::DB00635;Disease::DOID:3083;Gene::440068;Disease::DOID:7148
10;2.5;DG;CtDuGuD;Compound::DB00635;Disease::DOID:3083;Gene::6696;Disease::DOID:7148
10;2.5;DG;CtDuGuD;Compound::DB00635;Disease::DOID:3083;Gene::834;Disease::DOID:7148
10;2.5;DG;CtDuGuD;Compound::DB00635;Disease::DOID:3083;Gene::7421;Disease::DOID:7148
10;2.5;DG;CtDuGuD;Compound::DB00635;Disease::DOID:2531;Gene::2597;Disease::DOID:7148
10;2.5;DG;CtDuGuD;Compound::DB00635;Disease::DOID:2531;Gene::3429;Disease::DOID:7148
10;2.5;DG;CtDuGuD;Compound::DB00635;Disease::DOID:2531;Gene::6772;Disease::DOID:7148
10;2.5;DG;CtDuGuD;Compound::DB00635;Disease::DOID:2531;Gene::717;Disease::DOID:7148
10;2.5;DG;CtDuGuD;Compound::DB00635;Disease::DOID:2531;Gene::51065;Disease::DOID:7148
10;2.5;DG;CtDuGuD;Compound::DB00635;Disease::DOID:2531;Gene::834;Disease::DOID:7148
10;2.5;DG;CtDuGuD;Compound::DB00635;Disease::DOID:2531;Gene::29095;Disease::DOID:7148
10;2.5;DG;CtDuGuD;Compound::DB00635;Disease::DOID:2531;Gene::23586;Disease::DOID:7148
10;2.5;DG;CtDuGuD;Compound::DB00635;Disease::DOID:2531;Gene::1622;Disease::DOID:7148
10;2.5;DG;CtDuGuD;Compound::DB00635;Disease::DOID:2531;Gene::7903;Disease::DOID:7148
11;3;G;CbGaD;Compound::DB00881;Gene::1636;Disease::DOID:10763
11;3;GC;CbGbCtD;Compound::DB00881;Gene::6565;Compound::DB00492;Disease::DOID:10763
11;3;GC;CbGbCtD;Compound::DB00881;Gene::6565;Compound::DB00691;Disease::DOID:10763
11;3;GC;CbGbCtD;Compound::DB00881;Gene::6565;Compound::DB00178;Disease::DOID:10763
11;3;GC;CbGbCtD;Compound::DB00881;Gene::6565;Compound::DB00519;Disease::DOID:10763
11;3;GC;CbGbCtD;Compound::DB00881;Gene::6565;Compound::DB00542;Disease::DOID:10763
11;3;GC;CbGbCtD;Compound::DB00881;Gene::6565;Compound::DB00790;Disease::DOID:10763
11;3;GC;CbGbCtD;Compound::DB00881;Gene::1636;Compound::DB00678;Disease::DOID:10763
11;3;GC;CbGbCtD;Compound::DB00881;Gene::1636;Compound::DB00492;Disease::DOID:10763
11;3;GC;CbGbCtD;Compound::DB00881;Gene::1636;Compound::DB00584;Disease::DOID:10763
11;3;GC;CbGbCtD;Compound::DB00881;Gene::1636;Compound::DB01197;Disease::DOID:10763
11;3;GC;CbGbCtD;Compound::DB00881;Gene::1636;Compound::DB00691;Disease::DOID:10763
11;3;GC;CbGbCtD;Compound::DB00881;Gene::1636;Compound::DB00178;Disease::DOID:10763
11;3;GC;CbGbCtD;Compound::DB00881;Gene::1636;Compound::DB00722;Disease::DOID:10763
11;3;GC;CbGbCtD;Compound::DB00881;Gene::1636;Compound::DB00519;Disease::DOID:10763
11;3;GC;CbGbCtD;Compound::DB00881;Gene::1636;Compound::DB00542;Disease::DOID:10763
11;3;GC;CbGbCtD;Compound::DB00881;Gene::1636;Compound::DB00790;Disease::DOID:10763
11;3;GC;CbGbCtD;Compound::DB00881;Gene::6564;Compound::DB00492;Disease::DOID:10763
11;3;GC;CbGbCtD;Compound::DB00881;Gene::6564;Compound::DB00584;Disease::DOID:10763
11;3;GC;CbGbCtD;Compound::DB00881;Gene::6564;Compound::DB01197;Disease::DOID:10763
11;3;GC;CbGbCtD;Compound::DB00881;Gene::6564;Compound::DB00691;Disease::DOID:10763
11;3;GC;CbGbCtD;Compound::DB00881;Gene::6564;Compound::DB00968;Disease::DOID:10763
11;3;GC;CbGbCtD;Compound::DB00881;Gene::6564;Compound::DB00178;Disease::DOID:10763
11;3;GC;CbGbCtD;Compound::DB00881;Gene::6564;Compound::DB00722;Disease::DOID:10763
11;3;GC;CbGbCtD;Compound::DB00881;Gene::6564;Compound::DB00519;Disease::DOID:10763
11;3;GC;CbGbCtD;Compound::DB00881;Gene::6564;Compound::DB00542;Disease::DOID:10763
11;3;GC;CbGbCtD;Compound::DB00881;Gene::6564;Compound::DB00790;Disease::DOID:10763
11;3;GD;CbGaDrD;Compound::DB00881;Gene::1636;Disease::DOID:784;Disease::DOID:10763
11;3;GD;CbGaDrD;Compound::DB00881;Gene::1636;Disease::DOID:1312;Disease::DOID:10763
11;3;GD;CbGaDrD;Compound::DB00881;Gene::1636;Disease::DOID:14221;Disease::DOID:10763
11;3;GD;CbGaDrD;Compound::DB00881;Gene::1636;Disease::DOID:9352;Disease::DOID:10763
11;3;GD;CbGaDrD;Compound::DB00881;Gene::1636;Disease::DOID:9970;Disease::DOID:10763
11;3;CG;CrCbGaD;Compound::DB00881;Compound::DB00691;Gene::1636;Disease::DOID:10763
11;3;CG;CrCbGaD;Compound::DB00881;Compound::DB00691;Gene::59272;Disease::DOID:10763
11;3;CG;CrCbGaD;Compound::DB00881;Compound::DB00790;Gene::1636;Disease::DOID:10763
11;3;CG;CrCbGaD;Compound::DB00881;Compound::DB01348;Gene::1636;Disease::DOID:10763
11;3;CG;CrCbGaD;Compound::DB00881;Compound::DB01182;Gene::153;Disease::DOID:10763
11;3;CG;CrCbGaD;Compound::DB00881;Compound::DB00584;Gene::1636;Disease::DOID:10763
11;3;CG;CrCbGaD;Compound::DB00881;Compound::DB00178;Gene::1636;Disease::DOID:10763
11;3;CG;CrCbGaD;Compound::DB00881;Compound::DB00722;Gene::1636;Disease::DOID:10763
11;3;CG;CrCbGaD;Compound::DB00881;Compound::DB00722;Gene::59272;Disease::DOID:10763
11;3;CG;CrCbGaD;Compound::DB00881;Compound::DB01340;Gene::1636;Disease::DOID:10763
11;3;CG;CrCbGaD;Compound::DB00881;Compound::DB00813;Gene::1577;Disease::DOID:10763
11;3;CG;CrCbGaD;Compound::DB00881;Compound::DB01429;Gene::801;Disease::DOID:10763
11;3;CG;CrCbGaD;Compound::DB00881;Compound::DB01429;Gene::805;Disease::DOID:10763
11;3;CG;CrCbGaD;Compound::DB00881;Compound::DB00542;Gene::1636;Disease::DOID:10763
11;3;CG;CrCbGaD;Compound::DB00881;Compound::DB00542;Gene::4524;Disease::DOID:10763
11;3;CG;CrCbGaD;Compound::DB00881;Compound::DB00519;Gene::1636;Disease::DOID:10763
11;3;CG;CrCbGaD;Compound::DB00881;Compound::DB00598;Gene::153;Disease::DOID:10763
11;3;CG;CrCbGaD;Compound::DB00881;Compound::DB00598;Gene::154;Disease::DOID:10763
11;3;CG;CrCdGaD;Compound::DB00881;Compound::DB00722;Gene::211;Disease::DOID:10763
11;3;CG;CrCdGaD;Compound::DB00881;Compound::DB00584;Gene::4313;Disease::DOID:10763
11;3;CG;CrCdGaD;Compound::DB00881;Compound::DB00584;Gene::7422;Disease::DOID:10763
11;3;CG;CrCdGaD;Compound::DB00881;Compound::DB00584;Gene::2697;Disease::DOID:10763
11;3;CG;CrCuGaD;Compound::DB00881;Compound::DB00790;Gene::154;Disease::DOID:10763
11;3;CG;CrCuGaD;Compound::DB00881;Compound::DB00647;Gene::3240;Disease::DOID:10763
12;35;G;CbGaD;Compound::DB00584;Gene::1636;Disease::DOID:10763
12;35;G;CdGaD;Compound::DB00584;Gene::4313;Disease::DOID:10763
12;35;G;CdGaD;Compound::DB00584;Gene::7422;Disease::DOID:10763
12;35;G;CdGaD;Compound::DB00584;Gene::2697;Disease::DOID:10763
12;35;GC;CbGbCtD;Compound::DB00584;Gene::9356;Compound::DB00678;Disease::DOID:10763
12;35;GC;CbGbCtD;Compound::DB00584;Gene::9356;Compound::DB00887;Disease::DOID:10763
12;35;GC;CbGbCtD;Compound::DB00584;Gene::9356;Compound::DB01197;Disease::DOID:10763
12;35;GC;CbGbCtD;Compound::DB00584;Gene::9356;Compound::DB00903;Disease::DOID:10763
12;35;GC;CbGbCtD;Compound::DB00584;Gene::9356;Compound::DB00695;Disease::DOID:10763
12;35;GC;CbGbCtD;Compound::DB00584;Gene::9356;Compound::DB00999;Disease::DOID:10763
12;35;GC;CbGbCtD;Compound::DB00584;Gene::9356;Compound::DB00880;Disease::DOID:10763
12;35;GC;CbGbCtD;Compound::DB00584;Gene::10864;Compound::DB00887;Disease::DOID:10763
12;35;GC;CbGbCtD;Compound::DB00584;Gene::5243;Compound::DB00661;Disease::DOID:10763
12;35;GC;CbGbCtD;Compound::DB00584;Gene::5243;Compound::DB00575;Disease::DOID:10763
12;35;GC;CbGbCtD;Compound::DB00584;Gene::5243;Compound::DB01076;Disease::DOID:10763
12;35;GC;CbGbCtD;Compound::DB00584;Gene::5243;Compound::DB01244;Disease::DOID:10763
12;35;GC;CbGbCtD;Compound::DB00584;Gene::5243;Compound::DB00457;Disease::DOID:10763
12;35;GC;CbGbCtD;Compound::DB00584;Gene::5243;Compound::DB00622;Disease::DOID:10763
12;35;GC;CbGbCtD;Compound::DB00584;Gene::5243;Compound::DB00678;Disease::DOID:10763
12;35;GC;CbGbCtD;Compound::DB00584;Gene::5243;Compound::DB00381;Disease::DOID:10763
12;35;GC;CbGbCtD;Compound::DB00584;Gene::5243;Compound::DB00571;Disease::DOID:10763
12;35;GC;CbGbCtD;Compound::DB00584;Gene::5243;Compound::DB01136;Disease::DOID:10763
12;35;GC;CbGbCtD;Compound::DB00584;Gene::5243;Compound::DB00343;Disease::DOID:10763
12;35;GC;CbGbCtD;Compound::DB00584;Gene::5243;Compound::DB01193;Disease::DOID:10763
12;35;GC;CbGbCtD;Compound::DB00584;Gene::5243;Compound::DB00373;Disease::DOID:10763
12;35;GC;CbGbCtD;Compound::DB00584;Gene::5243;Compound::DB00206;Disease::DOID:10763
12;35;GC;CbGbCtD;Compound::DB00584;Gene::5243;Compound::DB01197;Disease::DOID:10763
12;35;GC;CbGbCtD;Compound::DB00584;Gene::5243;Compound::DB00264;Disease::DOID:10763
12;35;GC;CbGbCtD;Compound::DB00584;Gene::5243;Compound::DB00401;Disease::DOID:10763
12;35;GC;CbGbCtD;Compound::DB00584;Gene::5243;Compound::DB00421;Disease::DOID:10763
12;35;GC;CbGbCtD;Compound::DB00584;Gene::5243;Compound::DB00722;Disease::DOID:10763
12;35;GC;CbGbCtD;Compound::DB00584;Gene::5243;Compound::DB00796;Disease::DOID:10763
12;35;GC;CbGbCtD;Compound::DB00584;Gene::5243;Compound::DB00966;Disease::DOID:10763
12;35;GC;CbGbCtD;Compound::DB00584;Gene::5243;Compound::DB01023;Disease::DOID:10763
12;35;GC;CbGbCtD;Compound::DB00584;Gene::5243;Compound::DB00590;Disease::DOID:10763
12;35;GC;CbGbCtD;Compound::DB00584;Gene::5243;Compound::DB00790;Disease::DOID:10763
12;35;GC;CbGbCtD;Compound::DB00584;Gene::5243;Compound::DB01203;Disease::DOID:10763
12;35;GC;CbGbCtD;Compound::DB00584;Gene::5243;Compound::DB01115;Disease::DOID:10763
12;35;GC;CbGbCtD;Compound::DB00584;Gene::5243;Compound::DB01162;Disease::DOID:10763
12;35;GC;CbGbCtD;Compound::DB00584;Gene::1636;Compound::DB00678;Disease::DOID:10763
12;35;GC;CbGbCtD;Compound::DB00584;Gene::1636;Compound::DB00492;Disease::DOID:10763
12;35;GC;CbGbCtD;Compound::DB00584;Gene::1636;Compound::DB01197;Disease::DOID:10763
12;35;GC;CbGbCtD;Compound::DB00584;Gene::1636;Compound::DB00691;Disease::DOID:10763
12;35;GC;CbGbCtD;Compound::DB00584;Gene::1636;Compound::DB00178;Disease::DOID:10763
12;35;GC;CbGbCtD;Compound::DB00584;Gene::1636;Compound::DB00722;Disease::DOID:10763
12;35;GC;CbGbCtD;Compound::DB00584;Gene::1636;Compound::DB00519;Disease::DOID:10763
12;35;GC;CbGbCtD;Compound::DB00584;Gene::1636;Compound::DB00542;Disease::DOID:10763
12;35;GC;CbGbCtD;Compound::DB00584;Gene::1636;Compound::DB00881;Disease::DOID:10763
12;35;GC;CbGbCtD;Compound::DB00584;Gene::1636;Compound::DB00790;Disease::DOID:10763
12;35;GC;CbGbCtD;Compound::DB00584;Gene::6564;Compound::DB00492;Disease::DOID:10763
12;35;GC;CbGbCtD;Compound::DB00584;Gene::6564;Compound::DB01197;Disease::DOID:10763
12;35;GC;CbGbCtD;Compound::DB00584;Gene::6564;Compound::DB00691;Disease::DOID:10763
12;35;GC;CbGbCtD;Compound::DB00584;Gene::6564;Compound::DB00968;Disease::DOID:10763
12;35;GC;CbGbCtD;Compound::DB00584;Gene::6564;Compound::DB00178;Disease::DOID:10763
12;35;GC;CbGbCtD;Compound::DB00584;Gene::6564;Compound::DB00722;Disease::DOID:10763
12;35;GC;CbGbCtD;Compound::DB00584;Gene::6564;Compound::DB00519;Disease::DOID:10763
12;35;GC;CbGbCtD;Compound::DB00584;Gene::6564;Compound::DB00542;Disease::DOID:10763
12;35;GC;CbGbCtD;Compound::DB00584;Gene::6564;Compound::DB00881;Disease::DOID:10763
12;35;GC;CbGbCtD;Compound::DB00584;Gene::6564;Compound::DB00790;Disease::DOID:10763
12;35;GC;CbGbCtD;Compound::DB00584;Gene::1576;Compound::DB00661;Disease::DOID:10763
12;35;GC;CbGbCtD;Compound::DB00584;Gene::1576;Compound::DB01029;Disease::DOID:10763
12;35;GC;CbGbCtD;Compound::DB00584;Gene::1576;Compound::DB00575;Disease::DOID:10763
12;35;GC;CbGbCtD;Compound::DB00584;Gene::1576;Compound::DB01076;Disease::DOID:10763
12;35;GC;CbGbCtD;Compound::DB00584;Gene::1576;Compound::DB01170;Disease::DOID:10763
12;35;GC;CbGbCtD;Compound::DB00584;Gene::1576;Compound::DB00622;Disease::DOID:10763
12;35;GC;CbGbCtD;Compound::DB00584;Gene::1576;Compound::DB00678;Disease::DOID:10763
12;35;GC;CbGbCtD;Compound::DB00584;Gene::1576;Compound::DB00700;Disease::DOID:10763
12;35;GC;CbGbCtD;Compound::DB00584;Gene::1576;Compound::DB01018;Disease::DOID:10763
12;35;GC;CbGbCtD;Compound::DB00584;Gene::1576;Compound::DB00381;Disease::DOID:10763
12;35;GC;CbGbCtD;Compound::DB00584;Gene::1576;Compound::DB00571;Disease::DOID:10763
12;35;GC;CbGbCtD;Compound::DB00584;Gene::1576;Compound::DB01136;Disease::DOID:10763
12;35;GC;CbGbCtD;Compound::DB00584;Gene::1576;Compound::DB00343;Disease::DOID:10763
12;35;GC;CbGbCtD;Compound::DB00584;Gene::1576;Compound::DB00270;Disease::DOID:10763
12;35;GC;CbGbCtD;Compound::DB00584;Gene::1576;Compound::DB00401;Disease::DOID:10763
12;35;GC;CbGbCtD;Compound::DB00584;Gene::1576;Compound::DB01275;Disease::DOID:10763
12;35;GC;CbGbCtD;Compound::DB00584;Gene::1576;Compound::DB00808;Disease::DOID:10763
12;35;GC;CbGbCtD;Compound::DB00584;Gene::1576;Compound::DB01023;Disease::DOID:10763
12;35;GC;CbGbCtD;Compound::DB00584;Gene::1576;Compound::DB01115;Disease::DOID:10763
12;35;GC;CbGbCtD;Compound::DB00584;Gene::6579;Compound::DB00661;Disease::DOID:10763
12;35;GC;CbGbCtD;Compound::DB00584;Gene::6579;Compound::DB01076;Disease::DOID:10763
12;35;GC;CbGbCtD;Compound::DB00584;Gene::6579;Compound::DB00887;Disease::DOID:10763
12;35;GC;CbGbCtD;Compound::DB00584;Gene::6579;Compound::DB00421;Disease::DOID:10763
12;35;GC;CbGbCtD;Compound::DB00584;Gene::9376;Compound::DB00887;Disease::DOID:10763
12;35;GC;CbGbCtD;Compound::DB00584;Gene::9376;Compound::DB00695;Disease::DOID:10763
12;35;GC;CdGbCtD;Compound::DB00584;Gene::4313;Compound::DB01197;Disease::DOID:10763
12;35;GC;CdGbCtD;Compound::DB00584;Gene::7422;Compound::DB01136;Disease::DOID:10763
12;35;GC;CdGbCtD;Compound::DB00584;Gene::2697;Compound::DB01136;Disease::DOID:10763
12;35;GC;CdGdCtD;Compound::DB00584;Gene::4885;Compound::DB00700;Disease::DOID:10763
12;35;GC;CdGdCtD;Compound::DB00584;Gene::5321;Compound::DB00960;Disease::DOID:10763
12;35;GC;CdGdCtD;Compound::DB00584;Gene::388650;Compound::DB00960;Disease::DOID:10763
12;35;GC;CdGdCtD;Compound::DB00584;Gene::347902;Compound::DB00960;Disease::DOID:10763
12;35;GC;CdGdCtD;Compound::DB00584;Gene::7422;Compound::DB00373;Disease::DOID:10763
12;35;GC;CdGdCtD;Compound::DB00584;Gene::7422;Compound::DB00960;Disease::DOID:10763
12;35;GC;CdGdCtD;Compound::DB00584;Gene::57761;Compound::DB00575;Disease::DOID:10763
12;35;GC;CdGdCtD;Compound::DB00584;Gene::57761;Compound::DB00960;Disease::DOID:10763
12;35;GC;CdGdCtD;Compound::DB00584;Gene::701;Compound::DB00960;Disease::DOID:10763
12;35;GC;CdGdCtD;Compound::DB00584;Gene::5796;Compound::DB00700;Disease::DOID:10763
12;35;GC;CdGdCtD;Compound::DB00584;Gene::5796;Compound::DB00960;Disease::DOID:10763
12;35;GC;CdGdCtD;Compound::DB00584;Gene::27336;Compound::DB00960;Disease::DOID:10763
12;35;GC;CdGdCtD;Compound::DB00584;Gene::55893;Compound::DB00960;Disease::DOID:10763
12;35;GC;CdGdCtD;Compound::DB00584;Gene::51382;Compound::DB00629;Disease::DOID:10763
12;35;GC;CdGdCtD;Compound::DB00584;Gene::51382;Compound::DB01115;Disease::DOID:10763
12;35;GC;CdGdCtD;Compound::DB00584;Gene::2697;Compound::DB00310;Disease::DOID:10763
12;35;GC;CdGdCtD;Compound::DB00584;Gene::2697;Compound::DB00575;Disease::DOID:10763
12;35;GC;CdGdCtD;Compound::DB00584;Gene::2697;Compound::DB00343;Disease::DOID:10763
12;35;GC;CdGdCtD;Compound::DB00584;Gene::2697;Compound::DB01023;Disease::DOID:10763
12;35;GC;CdGdCtD;Compound::DB00584;Gene::5566;Compound::DB00960;Disease::DOID:10763
12;35;GC;CdGdCtD;Compound::DB00584;Gene::4313;Compound::DB00960;Disease::DOID:10763
12;35;GC;CdGdCtD;Compound::DB00584;Gene::4232;Compound::DB00960;Disease::DOID:10763
12;35;GC;CdGdCtD;Compound::DB00584;Gene::1500;Compound::DB00960;Disease::DOID:10763
12;35;GC;CdGdCtD;Compound::DB00584;Gene::6461;Compound::DB00960;Disease::DOID:10763
12;35;GC;CdGuCtD;Compound::DB00584;Gene::843;Compound::DB00629;Disease::DOID:10763
