Fat SQ_fdr	Fat Visceral_fdr	Aorta_fdr	Artery Coronary_fdr	Artery Tibial_fdr	Colon_fdr	Esophagus_fdr	Heart Atrial_fdr	Liver_fdr	Lung_fdr	Nerve Tibial_fdr	Pituitary_fdr	Thyroid_fdr	Fat SQ_amp	Fat Visceral_amp	Aorta_amp	Artery Coronary_amp	Artery Tibial_amp	Colon_amp	Esophagus_amp	Heart Atrial_amp	Liver_amp	Lung_amp	Nerve Tibial_amp	Pituitary_amp	Thyroid_amp	Fat SQ_exp	Fat Visceral_exp	Aorta_exp	Artery Coronary_exp	Artery Tibial_exp	Colon_exp	Esophagus_exp	Heart Atrial_exp	Liver_exp	Lung_exp	Nerve Tibial_exp	Pituitary_exp	Thyroid_exp
0.9219	0.2698	0.0352	0.0776	0.0824	0.5512	0.5999	0.0325	0.7183	0.4729	0.0535	0.2213	0.0264	0.0883	0.2102	0.1665	0.2537	0.2152	0.0158	0.1079	0.3254	0.2142	0.1984	0.1777	0.1522	0.2196	15.0850	10.7300	13.8800	13.4200	16.5200	14.3750	14.4350	14.7200	98.7200	12.9600	22.0850	17.3300	14.7300
0.9963	0.0335	0.8128	0.0927	0.4474	0.9583	0.7147	0.6336	0.5851	0.7357	0.3896	0.1768	0.4978	0.0412	0.1883	0.0363	0.1391	0.0759	0.0536	0.0984	0.1571	0.1465	0.0665	0.0103	0.1065	0.1344	48.7150	42.1000	49.9800	50.4200	53.1300	44.2650	45.1150	17.0800	19.5700	47.9700	54.4500	56.6400	56.0100
0.8874	0.7264	0.8922	0.4148	0.3568	0.9307	0.2468	0.1749	0.7931	0.7791	0.8170	0.6087	0.7442	0.0269	0.0904	0.0656	0.1210	0.1584	0.1021	0.2959	0.4239	0.2445	0.1667	0.0774	0.1234	0.1563	23.5750	25.4000	20.3500	21.1900	25.8600	25.5150	32.7787	4.2970	7.6840	32.5400	24.9150	13.3600	43.0800
0.5227	0.1512	0.2651	0.2875	0.7021	0.9296	0.4049	0.0188	0.4780	0.4321	0.9928	0.5833	0.5752	0.1028	0.1956	0.1071	0.1637	0.0871	0.0967	0.1556	0.2462	0.3453	0.0656	0.0454	0.0859	0.1164	55.7150	56.7500	116.1000	91.0100	114.4000	70.5150	80.8650	24.3100	24.1100	55.4000	77.2700	67.5400	63.8950
0.9877	0.1378	0.9222	0.2823	0.7874	0.7471	0.2444	0.0320	0.1174	0.8053	0.6832	0.3078	0.0986	0.0453	0.2125	0.0982	0.1780	0.0741	0.1269	0.1760	0.2042	0.1994	0.1215	0.0503	0.1559	0.2188	8.1110	8.4050	13.3500	11.1200	11.9000	15.4825	11.8617	5.8710	16.1300	7.9410	100.9500	11.7100	26.7050
0.9582	0.3715	0.6884	0.6817	0.9993	0.1629	0.2349	0.0833	0.9222	0.2122	0.8587	0.2172	0.4281	0.0802	0.1436	0.1286	0.0121	0.0354	0.1971	0.0764	0.3032	0.1050	0.2186	0.0604	0.0886	0.1499	16.7650	14.2400	11.3600	13.3500	10.8800	18.5675	15.9533	12.7200	2.7050	20.4100	58.8800	22.4100	33.7200
0.0389	0.0000	0.7482	0.0107	0.3241	0.1679	0.0092	0.2345	0.7879	0.9456	0.0816	0.0871	0.0005	0.1675	0.3036	0.0861	0.2805	0.1140	0.1786	0.2578	0.2472	0.1027	0.1118	0.1368	0.1444	0.2409	10.0400	8.0220	9.4330	9.2380	10.0200	6.8885	6.5690	4.0950	3.9240	8.4600	13.6450	9.4490	12.9300
0.9678	0.4230	0.7113	0.1886	0.6986	0.4383	0.9072	0.6227	0.6964	0.9600	0.8345	0.7929	0.9568	0.0580	0.0944	0.1705	0.1814	0.1130	0.0980	0.1048	0.0988	0.0556	0.0233	0.0769	0.0578	0.0988	16.5400	12.8900	14.7000	15.8300	16.9400	13.5175	14.5067	6.2060	6.6480	14.6500	18.0750	8.6150	16.8100
0.7929	0.9206	0.9922	0.4788	0.5557	0.9083	0.4341	0.1552	0.0764	0.7717	0.9397	0.9605	0.5155	0.0443	0.0683	0.0545	0.1282	0.1141	0.0287	0.1041	0.1701	0.1843	0.1354	0.0468	0.0453	0.0946	32.0200	27.3500	40.7900	34.9800	45.9600	30.2575	29.4767	18.1500	14.3900	34.6400	34.9250	29.2600	29.5450
0.9840	0.5922	0.3158	0.8374	0.8403	0.8930	0.1353	0.2499	0.8051	0.8053	0.6739	0.8090	0.9170	0.0796	0.0928	0.0773	0.0719	0.0240	0.0160	0.1713	0.1414	0.2080	0.0506	0.0684	0.0661	0.0856	21.1300	18.3800	37.0500	27.8400	39.5100	23.2650	23.9950	8.0200	1.5430	28.5800	22.1250	20.5700	45.3050
0.3304	0.3994	0.0933	0.9980	0.0994	0.3297	0.3973	0.3489	0.9451	0.7097	0.0155	0.5912	0.2971	0.1456	0.1852	0.1299	0.0797	0.1482	0.0246	0.0817	0.2011	0.0843	0.1062	0.1701	0.0830	0.1611	9.8305	7.5020	8.7200	9.3890	10.1600	9.4130	8.5837	4.3140	3.2290	9.7220	14.3200	11.5300	12.1900
0.8711	0.9415	0.3211	0.3774	0.8271	0.3085	0.9153	0.1011	0.9475	0.9199	0.9625	0.6674	0.6529	0.0397	0.0877	0.0696	0.0372	0.0440	0.1473	0.1116	0.1810	0.0605	0.0728	0.0292	0.0851	0.0494	16.4800	14.7900	14.1200	16.4700	13.8600	14.3275	15.1850	18.1300	12.6700	14.5400	17.8800	18.7200	23.7450
0.9624	0.0273	0.4664	0.7479	0.7776	0.9117	0.2926	0.6789	0.2723	0.4064	0.2827	0.5515	0.9623	0.1009	0.1882	0.0505	0.1422	0.0337	0.0359	0.1895	0.1229	0.1728	0.1956	0.1092	0.0194	0.0935	17.7400	19.5600	20.3300	21.5700	22.9800	18.6375	17.9633	12.4500	9.9980	17.9600	22.0600	16.2900	23.2050
0.7276	0.9406	0.1697	0.6731	0.6237	0.9361	0.3575	0.9510	0.8237	0.8302	0.5126	0.6974	0.2394	0.0402	0.0602	0.0950	0.1041	0.1217	0.0772	0.1949	0.0505	0.1208	0.0357	0.0885	0.0911	0.1354	15.9000	13.3200	12.5500	13.8300	14.8100	17.1450	18.8450	11.7200	7.0300	15.9000	14.8000	13.7000	17.7250
0.8808	0.2549	0.7048	0.7319	0.6718	0.9719	0.0966	0.7137	0.9270	0.1448	0.7499	0.9437	0.3607	0.0794	0.1520	0.0924	0.1015	0.1063	0.0309	0.2080	0.1655	0.0952	0.1301	0.0947	0.1512	0.1070	34.6250	26.3000	34.2800	30.1500	41.8800	26.8300	25.2917	9.0630	5.5840	25.0200	49.5600	8.2420	47.2700
0.5050	0.1992	0.2475	0.9629	0.9286	0.2523	0.1320	0.1804	0.0136	0.9588	0.0339	0.4492	0.6267	0.0291	0.4403	0.3255	0.2215	0.2530	0.2408	0.4193	0.4575	0.4476	0.1270	0.2070	0.2462	0.0690	11.4250	13.3000	8.6220	10.3600	4.2140	7.8693	5.6758	3.8470	1.0790	30.3800	17.7000	6.7140	9.4360
0.5798	0.0031	0.4534	0.3835	0.9303	0.0040	0.6987	0.0097	0.6770	0.0286	0.3127	0.2000	0.2864	0.1415	0.2998	0.1275	0.2072	0.0958	0.2420	0.2135	0.2955	0.2302	0.1664	0.1092	0.1677	0.1881	21.7850	19.9700	17.4500	16.7700	17.1700	13.1400	13.2050	9.1000	33.8300	14.0400	20.2750	10.9400	20.2500
0.7220	0.2635	0.5105	0.0696	0.6592	0.5577	0.5205	0.9153	0.7779	0.1447	0.1808	0.7524	0.5395	0.0808	0.0747	0.0935	0.1384	0.0841	0.0967	0.1191	0.0873	0.0982	0.2223	0.1414	0.0222	0.0626	37.4450	34.6200	36.7800	38.5000	40.8600	31.2050	40.8817	22.5600	15.4000	36.1500	36.5700	26.7000	33.6200
0.9591	0.2637	0.7069	0.0725	0.8709	0.9921	0.2578	0.4580	0.2782	0.7572	0.9325	0.4825	0.2307	0.0402	0.1336	0.0463	0.1484	0.0164	0.0826	0.1751	0.1547	0.1218	0.0944	0.0192	0.0859	0.1141	16.5900	14.9500	17.7200	16.9700	19.1100	17.9050	17.2500	10.4900	7.3720	19.3800	18.9400	30.1600	19.8950
0.4848	0.4256	0.6950	0.1771	0.9774	0.0722	0.9870	0.8730	0.7843	0.7654	0.0491	0.5009	0.1007	0.2808	0.0941	0.1971	0.2135	0.0734	0.2372	0.0644	0.1250	0.2116	0.1630	0.2898	0.1033	0.3094	58.1500	45.3200	30.1600	30.2000	28.1300	22.4325	30.7117	41.4300	57.9100	37.6600	47.4850	44.5800	35.8850
0.8947	0.9319	0.6590	0.6259	0.5835	0.2524	0.3334	0.9819	0.8556	0.3753	0.8957	0.7051	0.0991	0.0644	0.0802	0.1397	0.0538	0.1573	0.1743	0.2120	0.0623	0.0865	0.1132	0.0369	0.1194	0.2116	7.6280	5.3420	4.2690	4.7870	3.6440	5.5048	4.4953	2.1290	0.9769	7.8670	9.4710	10.4400	4.8130
0.9274	0.8752	0.7061	0.8161	0.8451	0.4569	0.8784	0.5831	0.4690	0.7767	0.8138	0.9228	0.8446	0.0665	0.0333	0.0764	0.1931	0.1394	0.1687	0.0784	0.0449	0.0781	0.1239	0.0408	0.0985	0.0871	19.5100	14.1900	6.9730	9.9520	8.5530	24.2675	20.8600	6.2780	3.7550	23.8000	16.2350	30.1600	31.3750
0.0069	0.6859	0.3238	0.5246	0.6220	0.9563	0.9702	0.3328	0.6031	0.5623	0.7700	0.8061	0.4571	0.2206	0.0985	0.0210	0.2577	0.0953	0.0669	0.0917	0.1447	0.1127	0.1406	0.0829	0.0361	0.0329	30.4250	22.7600	83.3500	77.6800	122.6000	52.0900	74.8100	29.7800	7.5830	41.1300	49.3950	20.6400	23.7450
0.8856	0.4896	0.5128	0.9505	0.8081	0.0632	0.5203	0.2019	0.9730	0.8331	0.9305	0.9764	0.9221	0.0346	0.5541	0.3057	0.2607	0.5590	0.4029	0.3667	0.6180	0.1476	0.1576	0.0747	0.0825	0.2225	4.8530	6.9840	5.7780	6.4560	3.3670	3.9460	3.3858	1.5410	5.8750	37.6000	5.9580	7.5110	8.3210
0.9379	0.1373	0.8252	0.7944	0.9422	0.4975	0.0328	0.1958	0.3570	0.6105	0.7783	0.1485	0.1974	0.0064	0.1363	0.0295	0.0620	0.0278	0.0456	0.1643	0.1492	0.1539	0.0611	0.0248	0.0640	0.1427	36.2800	31.1700	40.2700	39.2400	39.7200	38.0000	36.7250	18.4400	17.7200	47.2400	50.5800	47.3000	56.2450
0.6725	0.0110	0.9448	0.5165	0.9549	0.6301	0.7041	0.0961	0.9378	0.3689	0.2937	0.9011	0.6994	0.0503	0.2175	0.0823	0.1351	0.0586	0.2070	0.1499	0.2283	0.0868	0.0704	0.0489	0.0457	0.1241	19.9250	20.6800	25.3200	24.4800	21.2200	30.2100	25.8150	16.0600	18.9400	24.4400	26.3350	26.7600	28.2550
0.9632	0.2605	0.1811	0.8231	0.0826	0.7797	0.9531	0.2169	0.7870	0.4284	0.9945	0.7642	0.6879	0.0926	0.1167	0.2006	0.1917	0.4374	0.1422	0.1557	0.2030	0.1992	0.0913	0.0474	0.2029	0.1470	13.1100	11.4400	13.6900	13.3200	7.5470	7.5232	6.5128	8.3670	82.9500	16.4900	29.5800	6.7570	8.7370
0.7728	0.8479	0.2365	0.9752	0.9851	0.3274	0.8263	0.0565	0.2664	0.9588	0.9474	0.4415	0.5910	0.1637	0.0908	0.0424	0.1138	0.0446	0.1202	0.0551	0.1805	0.2320	0.1166	0.0586	0.1019	0.0526	202.6000	213.7000	130.6000	134.4000	131.1000	140.1250	125.4333	112.5000	665.4000	98.8600	157.8500	148.3000	153.5500
0.7095	0.0155	0.8045	0.3423	0.3794	0.7961	0.7840	0.4521	0.9568	0.5499	0.9404	0.6654	0.1932	0.1066	0.2411	0.0813	0.1693	0.0975	0.1306	0.0385	0.1885	0.1033	0.0601	0.0640	0.0857	0.2085	5.1665	4.5170	6.1450	5.4980	6.0890	5.9352	8.4538	1.6210	8.9930	5.0180	10.2450	4.4390	5.6955
0.9976	0.6973	0.8282	0.3383	0.8311	0.9968	0.6909	0.8213	0.8913	0.5977	0.8809	0.7476	0.8763	0.0439	0.1379	0.0808	0.0651	0.0652	0.0444	0.0770	0.1223	0.0160	0.1297	0.0380	0.0738	0.0747	31.4450	29.3500	21.7500	24.6500	19.8000	26.8800	28.9833	12.4800	51.7000	37.4400	40.7100	44.8000	57.7100
0.8121	0.1747	0.4890	0.8859	0.4733	0.4774	0.9773	0.8914	0.8843	0.9653	0.4623	0.9133	0.6984	0.1580	0.2798	0.1653	0.1032	0.1235	0.1274	0.1310	0.1470	0.7035	0.1604	0.1039	0.1221	0.1641	2.7065	3.2020	2.0970	2.7490	1.7920	3.9705	3.5922	1.5100	7.1550	4.3020	4.6900	11.9700	9.5495
0.7649	0.2120	0.3945	0.0309	0.5294	0.2417	0.8329	0.0501	0.5186	0.3019	0.2356	0.0864	0.7352	0.3634	0.2457	0.2731	0.3674	0.1919	0.2703	0.0639	0.3136	0.2529	0.2770	0.2710	0.1888	0.1903	2.3025	2.4660	3.9720	4.0370	4.3530	4.2188	7.5508	1.0640	2401.0000	3.2890	3.0570	5.1250	5.9325
0.3439	0.1157	0.1560	0.4705	0.9362	0.9609	0.2571	0.2782	0.7780	0.8890	0.9824	0.7787	0.0814	0.1089	0.1393	0.0905	0.0836	0.0564	0.0470	0.1918	0.1486	0.0770	0.0537	0.0182	0.0613	0.1578	41.8050	33.5800	56.4200	48.6900	52.6400	36.6125	33.5183	19.0100	22.1400	45.4900	50.2950	66.9900	53.4950
0.8398	0.7030	0.7084	0.6526	0.4249	0.5896	0.7362	0.5176	0.6011	0.7906	0.5900	0.9117	0.8269	0.0588	0.1091	0.0584	0.0853	0.0327	0.0969	0.0636	0.1323	0.0882	0.0388	0.0148	0.0312	0.0434	47.2750	40.8700	58.4900	53.4500	56.0200	46.9700	51.4000	22.8700	17.4500	53.6100	51.9300	50.4900	50.7350
0.1718	0.0002	0.0034	0.0426	0.7446	0.4293	0.1603	0.0257	0.6152	0.1638	0.3975	0.4230	0.0542	0.1247	0.2880	0.1865	0.1719	0.0652	0.0991	0.1965	0.2961	0.0906	0.1820	0.0891	0.1285	0.1611	12.4050	9.9280	11.5700	11.6300	11.4200	11.3775	10.1330	10.5400	11.0600	12.5800	19.3800	25.1700	19.2800
0.8899	0.6236	0.9966	0.8300	0.2901	0.9747	0.4740	0.6086	0.2714	0.0642	0.3165	0.8814	0.3214	0.0279	0.0665	0.0405	0.0334	0.0629	0.0439	0.0529	0.1248	0.1323	0.1233	0.0710	0.0393	0.0362	112.1000	91.0500	109.8000	106.8000	111.5000	91.8425	97.0583	54.4500	47.3400	121.7000	123.4500	94.6700	100.6000
0.4211	0.7045	0.9663	0.7833	0.6177	0.5048	0.1758	0.2894	0.7551	0.5322	0.9185	0.8723	0.9278	0.0468	0.1354	0.0848	0.2223	0.2439	0.2209	0.4104	0.2500	0.0809	0.0692	0.0278	0.0427	0.2876	48.4050	56.2400	70.2200	71.0200	37.2700	42.5200	38.3667	21.3500	44.3000	185.2000	96.2550	33.7700	178.9500
0.8383	0.6998	0.2030	0.1848	0.1049	0.3912	0.2157	0.0256	0.9828	0.0848	0.0054	0.1870	0.8716	0.0898	0.1216	0.2483	0.3102	0.4355	0.3912	0.3702	0.4201	0.1524	0.3998	0.3675	0.6553	0.2477	583.6000	869.0000	860.3000	770.0000	392.9000	223.1000	270.4167	246.5000	471.5000	1030.0000	913.4000	156.6000	462.6500
0.7940	0.9878	0.6705	0.3638	0.3989	0.1374	0.2567	0.0993	0.5092	0.8302	0.7660	0.3840	0.2081	0.1244	0.1154	0.2046	0.2479	0.3264	0.2849	0.3341	0.2938	0.3800	0.2822	0.1342	0.4883	0.2778	411.6000	356.0000	153.4000	234.4000	175.3000	140.7250	146.6667	130.9000	58.9300	224.2000	405.3000	116.3000	275.6000
0.8046	0.5282	0.2582	0.0236	0.0390	0.3940	0.2106	0.1378	0.9944	0.1857	0.0156	0.4243	0.8037	0.0167	0.0558	0.2412	0.2947	0.4840	0.3634	0.3700	0.3020	0.1282	0.3341	0.3070	0.5352	0.2541	1414.0000	1800.0000	2290.0000	2085.0000	1590.0000	884.8750	1014.9000	609.7000	1087.0000	1863.0000	2110.5000	468.0000	1176.5000
0.9937	0.0914	0.1923	0.8569	0.9463	0.6202	0.5423	0.3724	0.9070	0.0849	0.9338	0.9171	0.6863	0.0944	0.2705	0.1511	0.0403	0.1062	0.2020	0.2386	0.1868	0.1423	0.2192	0.0467	0.0836	0.2289	28.1000	26.3800	17.9600	25.0700	16.2900	41.3150	25.2983	13.2400	45.2100	52.1900	34.3250	24.0800	52.1650
0.7917	0.1243	0.6981	0.4788	0.7008	0.8395	0.7302	0.1001	0.8744	0.7045	0.4477	0.9797	0.2803	0.0107	0.1765	0.0712	0.1891	0.0778	0.1038	0.1727	0.1903	0.0818	0.0480	0.0548	0.0350	0.1437	19.0100	20.0100	22.6700	23.6400	19.3200	20.7500	19.6883	16.5300	7.5070	22.7800	31.1450	24.7900	32.4300
0.8392	0.5496	0.7451	0.4110	0.6482	0.6962	0.2262	0.4173	0.6177	0.5731	0.9625	0.8559	0.7385	0.0612	0.1313	0.0134	0.0492	0.0873	0.0787	0.0833	0.1940	0.1401	0.1044	0.0540	0.0470	0.0389	104.4500	95.1200	125.1000	112.4000	112.8000	66.2275	99.7817	62.6500	30.3700	112.8000	99.6000	61.6900	91.9900
0.6597	0.7793	0.8947	0.9957	0.1059	0.4075	0.5688	0.7949	0.8319	0.3547	0.2690	0.8080	0.5300	0.0870	0.1041	0.0329	0.0623	0.1563	0.1264	0.1619	0.1171	0.0845	0.1060	0.1002	0.0238	0.0916	34.4150	31.5100	45.0500	46.3800	45.1100	33.9725	56.1483	22.0600	11.2900	39.4400	55.6000	51.5100	36.2350
0.9976	0.0047	0.8108	0.9105	0.6328	0.6961	0.4353	0.7176	0.9073	0.2055	0.6554	0.9654	0.1525	0.0476	0.6529	0.1428	0.2122	0.1540	0.0452	0.1974	0.0867	0.1013	0.1551	0.0104	0.0902	0.3381	5.3530	11.9900	6.6990	4.8100	3.5900	28.5700	17.9725	2.4910	39.3400	64.8200	13.2600	36.2200	33.0600
0.7382	0.6479	0.2421	0.2882	0.3165	0.0411	0.2618	0.8024	0.8864	0.0614	0.9688	0.9746	0.9633	0.3111	0.5477	0.4800	0.5470	0.5446	0.4749	0.1620	0.2699	0.1952	0.3314	0.0917	0.2245	0.2248	4.3795	1.7390	6.4620	2.7630	8.6720	4.6277	16.4680	6.7650	3.5540	4.9090	7.1370	4.3140	3.9130
0.7310	0.9356	0.7720	0.5589	0.7703	0.5880	0.0727	0.0753	0.0189	0.9062	0.5917	0.1560	0.5384	0.0620	0.0722	0.0671	0.1450	0.0783	0.0728	0.1516	0.1598	0.1403	0.0800	0.0505	0.1041	0.1220	29.8000	25.1200	27.8300	27.4300	28.5400	26.1175	29.4017	13.2200	20.8700	33.8000	39.3150	31.2800	34.8700
0.9833	0.5817	0.3821	0.9461	0.5024	0.8855	0.3879	0.8608	0.7357	0.9953	0.9732	0.5647	0.4587	0.1290	0.2468	0.0466	0.2462	0.2837	0.2034	0.3184	0.2305	0.2856	0.1888	0.0518	0.3004	0.3045	20.7800	28.2500	16.2200	18.4900	11.0500	17.9050	17.6933	9.9770	41.8400	45.3100	24.1500	25.1200	44.0900
0.4587	0.0906	0.6901	0.3315	0.2712	0.6709	0.0077	0.8267	0.6602	0.9995	0.7522	0.0049	0.7046	0.1076	0.1786	0.0740	0.1072	0.0282	0.1053	0.2096	0.1302	0.0512	0.0576	0.0559	0.1790	0.1060	15.3050	13.6900	21.9700	19.7000	16.0000	14.0075	18.0350	7.5430	4.9290	14.7900	23.7150	23.7600	44.0550
0.0326	0.0410	0.4513	0.0959	0.8946	0.8596	0.8820	0.8571	0.6879	0.5804	0.0472	0.5911	0.5430	0.5363	0.4902	0.1573	0.2739	0.1700	0.2233	0.0885	0.2384	0.1802	0.2225	0.1959	0.1667	0.0796	10.6300	12.7100	35.4600	21.7000	12.3400	39.8075	101.2167	4.1080	82.5600	66.4900	28.7300	33.7700	189.1000
0.3098	0.0072	0.0499	0.4477	0.3658	0.8902	0.4977	0.0399	0.8843	0.0743	0.0596	0.0000	0.3533	0.2012	0.3705	0.2150	0.2471	0.1509	0.1082	0.2155	0.3389	0.1336	0.2532	0.1795	0.3578	0.1716	20.4350	14.1100	26.1700	23.8800	25.6300	25.5575	27.3717	6.5950	7.8930	19.8900	36.1650	34.0300	57.3400
0.7138	0.8721	0.3144	0.0135	0.0009	0.5424	0.2154	0.9703	0.9464	0.1450	0.0406	0.8459	0.0089	0.1823	0.1642	0.1462	0.3607	0.3355	0.1666	0.1793	0.0733	0.1263	0.2186	0.1547	0.0674	0.4569	218.0500	170.8000	219.4000	156.5000	144.8000	109.8500	240.0333	63.4800	83.2300	193.8000	225.8500	92.6600	234.0000
0.9963	0.0995	0.1697	0.1532	0.8170	0.7226	0.8286	0.0659	0.9749	0.9293	0.2652	0.6556	0.3246	0.0340	0.2083	0.1273	0.1661	0.0135	0.0957	0.0664	0.1684	0.0672	0.0875	0.0057	0.1043	0.1690	25.7850	23.3300	32.0400	33.1900	30.6100	32.3875	32.7417	13.2300	13.3900	29.1800	48.4750	55.4900	45.2000
0.9116	0.0328	0.6378	0.0374	0.1985	0.6716	0.6800	0.5150	0.2346	0.3397	0.4882	0.9676	0.4919	0.1247	0.4570	0.2456	0.3616	0.1921	0.3362	0.2789	0.2619	0.0593	0.2543	0.1594	0.0692	0.4463	10.8850	9.5520	9.7160	9.8210	8.9860	10.6230	9.4883	3.9740	15.2600	9.6630	15.9950	18.3600	17.4400
0.9143	0.1025	0.8779	0.1710	0.8241	0.6208	0.2538	0.2497	0.3439	0.3491	0.0666	0.9016	0.6101	0.1176	0.4053	0.1504	0.4196	0.2197	0.1676	0.2438	0.3741	0.2756	0.2284	0.3367	0.0538	0.1120	10.1000	14.1600	9.5520	9.4760	6.9560	9.3495	10.9063	4.3350	18.8900	21.4200	12.4150	69.1000	15.5550
0.3457	0.0057	0.2628	0.0815	0.3111	0.9552	0.4943	0.2499	0.8586	0.1966	0.3283	0.3443	0.2467	0.1501	0.2913	0.2466	0.3226	0.1873	0.1402	0.2248	0.2546	0.0307	0.2130	0.1563	0.0706	0.1924	20.3300	13.5000	17.9700	16.0700	15.0100	18.4950	16.7367	7.4540	10.3300	20.1700	28.7500	33.9100	36.4800
0.7163	0.9319	0.7663	0.2858	0.1913	0.5412	0.8962	0.9789	0.7107	0.9914	0.6509	0.7992	0.6386	0.0714	0.0713	0.0872	0.0994	0.1179	0.0670	0.0566	0.0999	0.0906	0.0460	0.1172	0.0820	0.1462	1943.0000	2022.0000	1273.0000	1364.0000	1302.0000	1106.0000	1124.0000	515.9000	279.7000	1173.0000	1274.5000	819.8000	1158.5000
0.7103	0.0219	0.1755	0.0000	0.3516	0.0600	0.0000	0.0182	0.0046	0.9943	0.4720	0.0284	0.2331	0.2050	0.7368	0.4530	0.6090	0.3322	0.4593	0.5777	0.5203	0.3072	0.1677	0.2356	0.3481	0.2032	7.8970	11.2800	5.9600	5.6650	4.3480	4.7415	4.6148	2.5410	1.6840	8.9010	7.0080	4.7930	6.1225
0.4781	0.7812	0.8391	0.8647	0.1273	0.4706	0.0176	0.9647	0.4560	0.2630	0.2394	0.7159	0.7439	0.2712	0.1952	0.0467	0.3338	0.2981	0.1280	0.2533	0.0892	0.2266	0.1653	0.2459	0.0539	0.1173	1023.0000	950.6000	225.7000	271.5000	226.1000	113.4750	120.0300	117.3000	65.0600	175.9000	254.4000	140.3000	197.5500
0.9269	0.2237	0.4460	0.6487	0.9098	0.7284	0.0000	0.6503	0.9653	0.0180	0.5506	0.9509	0.6328	0.1409	0.3155	0.2455	0.2248	0.1649	0.1667	0.7194	0.2252	0.1360	0.3254	0.2685	0.0678	0.2303	20.3600	17.2600	4.2990	7.4680	3.4070	29.6935	5.2623	11.4300	2.0450	24.7700	8.3640	33.0000	13.3250
0.7882	0.9394	0.8443	0.5954	0.5143	0.9749	0.1514	0.7274	0.3832	0.6260	0.2044	0.9896	0.7235	0.1335	0.0556	0.0637	0.1233	0.1554	0.0511	0.2290	0.0467	0.0878	0.0539	0.1073	0.0577	0.1091	315.7500	294.3000	894.2000	592.4000	586.2000	188.6250	195.4867	165.0000	57.9300	273.5000	240.4500	101.1000	169.2500
0.5383	0.3058	0.9760	0.8792	0.2678	0.7230	0.9390	0.0866	0.3912	0.5081	0.0482	0.8982	0.5500	0.1062	0.0694	0.0664	0.1041	0.1910	0.0612	0.0428	0.1512	0.0347	0.1869	0.2158	0.0285	0.0110	258.0500	256.3000	165.5000	194.8000	139.1000	134.5750	160.7667	169.1000	97.1200	199.6000	184.2000	181.3000	213.3000
0.8468	0.0009	0.4783	0.7762	0.6893	0.0370	0.0084	0.0462	0.7467	0.4943	0.7179	0.6874	0.0303	0.0757	0.2956	0.1112	0.1407	0.1155	0.2019	0.4500	0.2464	0.2586	0.1857	0.0723	0.0844	0.2032	105.6500	96.6200	45.3600	57.3600	40.6700	37.2725	44.1167	23.3500	11.8300	94.9600	96.3350	19.7300	90.2300
0.4285	0.6676	0.3611	0.2654	0.2850	0.6642	0.8224	0.8514	0.9099	0.9982	0.5947	0.7936	0.2231	0.0271	0.1399	0.0482	0.0968	0.1087	0.1334	0.0346	0.1525	0.0866	0.0874	0.0165	0.0944	0.1105	16.1400	18.0200	24.6100	22.8100	17.2700	13.8050	13.0433	12.7100	16.4600	17.9600	23.4000	31.7200	25.6800
0.9014	0.0915	0.7891	0.9758	0.6957	0.9118	0.2935	0.7216	0.6941	0.7246	0.8434	0.0309	0.4259	0.0356	0.1736	0.0343	0.0404	0.0764	0.0554	0.1499	0.1083	0.0994	0.0535	0.0361	0.0549	0.1145	46.1050	42.1400	44.4900	44.7400	40.3800	41.0050	36.7750	17.2200	20.9100	51.5400	56.0250	49.5200	37.4400
0.8959	0.9866	0.6250	0.7911	0.9208	0.8319	0.4262	0.4792	0.6778	0.8243	0.8333	0.9793	0.8839	0.0124	0.0521	0.0598	0.0718	0.0590	0.0612	0.0539	0.1658	0.0489	0.1000	0.0428	0.0187	0.0652	26.5800	23.9500	34.7000	30.4600	36.8000	24.6825	42.5533	14.7300	42.2200	29.5200	37.9850	58.4800	32.4900
0.2087	0.0236	0.2174	0.1796	0.0474	0.9178	0.2475	0.0572	0.8186	0.1199	0.5655	0.0224	0.0696	0.2848	0.3084	0.2842	0.3428	0.2592	0.0573	0.3011	0.3635	0.1175	0.3383	0.2414	0.2423	0.2999	5.0650	2.3420	3.6050	3.7400	4.0020	4.8057	4.2650	1.2530	1.5250	3.2050	6.9960	15.3000	8.3200
0.8174	0.3264	0.3582	0.5974	0.9573	0.0862	0.2111	0.6745	0.8588	0.1386	0.9652	0.9120	0.6284	0.1174	0.1879	0.1569	0.1990	0.0911	0.1963	0.1425	0.1140	0.1287	0.1083	0.0305	0.0464	0.0828	53.0500	35.9400	71.4200	93.3700	140.0000	80.2950	73.7883	20.5600	10.1300	47.8000	59.1300	25.0900	42.2400
0.8723	0.6657	0.1818	0.3177	0.9382	0.1009	0.0131	0.0474	0.1938	0.8656	0.1376	0.0064	0.0209	0.2250	0.1874	0.4235	0.3789	0.1396	0.5674	0.6718	0.4056	0.5978	0.3009	0.2135	0.3525	0.4731	7.8685	11.4700	23.7300	14.4400	41.3400	14.4025	8.9847	12.0800	1.4520	18.5300	17.5750	47.8000	7.0380
