cumulative_attempts	attempts	complete	unchanged	same_edge	self_loop	duplicate	undirected_duplicate	excluded	metaedge	abbrev	permutation
2340	390	0.60026	0.10769	0.0025641	0	0.15385	0	0	Compound - palliates - Disease	CpD	137
2730	390	0.70026	0.11026	0.0025641	0	0.12821	0	0	Compound - palliates - Disease	CpD	137
3120	390	0.80026	0.12564	0	0	0.18205	0	0	Compound - palliates - Disease	CpD	137
3510	390	0.90026	0.10513	0	0	0.16923	0	0	Compound - palliates - Disease	CpD	137
3899	389	1	0.11282	0.0051414	0	0.15167	0	0	Compound - palliates - Disease	CpD	137
755	756	0.10013	0.30066	0.0013228	0.0026455	0.24603	0.0026455	0	Compound - treats - Disease	CtD	137
1510	755	0.20013	0.16954	0	0.0013245	0.22384	0.0039735	0	Compound - treats - Disease	CtD	137
2265	755	0.30013	0.15232	0.002649	0.002649	0.23974	0.0013245	0	Compound - treats - Disease	CtD	137
3020	755	0.40013	0.13907	0	0.0013245	0.19603	0.0013245	0	Compound - treats - Disease	CtD	137
3775	755	0.50013	0.12848	0.002649	0.0039735	0.22384	0	0	Compound - treats - Disease	CtD	137
4530	755	0.60013	0.12318	0	0.002649	0.22649	0.0013245	0	Compound - treats - Disease	CtD	137
5285	755	0.70013	0.095364	0.0013245	0.0039735	0.23576	0	0	Compound - treats - Disease	CtD	137
6040	755	0.80013	0.11788	0.0013245	0.002649	0.21457	0.0013245	0	Compound - treats - Disease	CtD	137
6795	755	0.90013	0.11921	0	0.002649	0.20927	0.0013245	0	Compound - treats - Disease	CtD	137
7549	754	1	0.11921	0.0026525	0.0013263	0.20159	0	0	Compound - treats - Disease	CtD	137
11571	11572	0.10001	0.26273	8.6415e-05	0.00077774	0.20947	0.0017283	0	Compound - binds - Gene	CbG	137
23142	11571	0.20001	0.13292	0	0.0011235	0.2126	0.0017285	0	Compound - binds - Gene	CbG	137
34713	11571	0.30001	0.11114	0.00017285	0.00043211	0.2113	0.0023334	0	Compound - binds - Gene	CbG	137
46284	11571	0.40001	0.10742	8.6423e-05	0.00077781	0.20603	0.002247	0	Compound - binds - Gene	CbG	137
57855	11571	0.50001	0.10431	0	0.00069138	0.21614	0.0019013	0	Compound - binds - Gene	CbG	137
69426	11571	0.60001	0.10742	8.6423e-05	0.00095065	0.20897	0.0023334	0	Compound - binds - Gene	CbG	137
80997	11571	0.70001	0.1063	0	0.00051854	0.20983	0.0025063	0	Compound - binds - Gene	CbG	137
92568	11571	0.80001	0.10889	0.00017285	0.0010371	0.21122	0.0019013	0	Compound - binds - Gene	CbG	137
104139	11571	0.90001	0.10803	8.6423e-05	0.00043211	0.20914	0.0019877	0	Compound - binds - Gene	CbG	137
115709	11570	1	0.10881	8.643e-05	0.00043215	0.20856	0.0019879	0	Compound - binds - Gene	CbG	137
21102	21103	0.1	0.35608	0	0	0.35748	0.00023693	0	Compound - downregulates - Gene	CdG	137
42204	21102	0.2	0.22571	9.4778e-05	9.4778e-05	0.3575	0.00018956	0	Compound - downregulates - Gene	CdG	137
63306	21102	0.3	0.19628	0	9.4778e-05	0.35997	4.7389e-05	0	Compound - downregulates - Gene	CdG	137
84408	21102	0.4	0.18738	9.4778e-05	9.4778e-05	0.35144	0.00023694	0	Compound - downregulates - Gene	CdG	137
105510	21102	0.5	0.18505	0	9.4778e-05	0.3493	4.7389e-05	0	Compound - downregulates - Gene	CdG	137
126612	21102	0.6	0.18425	4.7389e-05	4.7389e-05	0.3549	9.4778e-05	0	Compound - downregulates - Gene	CdG	137
147714	21102	0.7	0.18496	0	0	0.34812	0.00023694	0	Compound - downregulates - Gene	CdG	137
168816	21102	0.8	0.18254	0	0.00023694	0.35485	0.00028433	0	Compound - downregulates - Gene	CdG	137
189918	21102	0.9	0.18633	0	4.7389e-05	0.35272	0.00018956	0	Compound - downregulates - Gene	CdG	137
211019	21101	1	0.18306	4.7391e-05	9.4782e-05	0.35359	0.00014217	0	Compound - downregulates - Gene	CdG	137
18756	18757	0.10001	0.31686	0	0.00031988	0.29317	0.00015994	0	Compound - upregulates - Gene	CuG	137
37512	18756	0.20001	0.18639	0	0.00015995	0.29718	0.00026658	0	Compound - upregulates - Gene	CuG	137
56268	18756	0.30001	0.16149	0	0.00037321	0.29814	0.00026658	0	Compound - upregulates - Gene	CuG	137
75024	18756	0.40001	0.1551	0	0.0003199	0.29159	0.00021327	0	Compound - upregulates - Gene	CuG	137
93780	18756	0.50001	0.15147	0	0.00037321	0.29009	0.00037321	0	Compound - upregulates - Gene	CuG	137
112536	18756	0.60001	0.15355	0	0.00026658	0.29313	0.00047985	0	Compound - upregulates - Gene	CuG	137
131292	18756	0.70001	0.15104	0	0.00026658	0.29169	0.0003199	0	Compound - upregulates - Gene	CuG	137
150048	18756	0.80001	0.15312	0.00021327	0.00021327	0.29596	0.00015995	0	Compound - upregulates - Gene	CuG	137
168804	18756	0.90001	0.1535	0	0.00010663	0.29073	0.00026658	0	Compound - upregulates - Gene	CuG	137
187559	18755	1	0.15126	0	5.3319e-05	0.29704	0.0002666	0	Compound - upregulates - Gene	CuG	137
138944	138945	0.1	0.55121	7.1971e-06	0.00043183	0.59559	0.017942	0	Compound - causes - Side Effect	CcSE	137
277888	138944	0.2	0.41014	2.1591e-05	0.00061176	0.59448	0.017539	0	Compound - causes - Side Effect	CcSE	137
416832	138944	0.3	0.36253	0	0.00061895	0.59456	0.017647	0	Compound - causes - Side Effect	CcSE	137
555776	138944	0.4	0.34759	0	0.00053979	0.59515	0.017763	0	Compound - causes - Side Effect	CcSE	137
694720	138944	0.5	0.34202	7.1971e-06	0.0005038	0.59578	0.018187	0	Compound - causes - Side Effect	CcSE	137
833664	138944	0.6	0.33839	0	0.00053979	0.59399	0.018209	0	Compound - causes - Side Effect	CcSE	137
972608	138944	0.7	0.33852	1.4394e-05	0.00059736	0.59455	0.01764	0	Compound - causes - Side Effect	CcSE	137
1111552	138944	0.8	0.33585	7.1971e-06	0.0004966	0.5935	0.017777	0	Compound - causes - Side Effect	CcSE	137
1250496	138944	0.9	0.33591	0	0.00057577	0.59467	0.018007	0	Compound - causes - Side Effect	CcSE	137
1389439	138943	1	0.33644	0	0.00048941	0.59529	0.017655	0	Compound - causes - Side Effect	CcSE	137
3602	3603	0.10003	0.30705	0.00027755	0.0033306	0.25007	0.041632	0	Disease - localizes - Anatomy	DlA	137
7204	3602	0.20003	0.17851	0.00027762	0.0036091	0.2457	0.047751	0	Disease - localizes - Anatomy	DlA	137
10806	3602	0.30003	0.14131	0	0.0055525	0.24209	0.037757	0	Disease - localizes - Anatomy	DlA	137
14408	3602	0.40003	0.1352	0	0.0036091	0.24153	0.043587	0	Disease - localizes - Anatomy	DlA	137
18010	3602	0.50003	0.13548	0.00027762	0.0049972	0.23182	0.043865	0	Disease - localizes - Anatomy	DlA	137
21612	3602	0.60003	0.13548	0.00055525	0.0052748	0.24348	0.047751	0	Disease - localizes - Anatomy	DlA	137
25214	3602	0.70003	0.14048	0.00027762	0.0047196	0.24375	0.046641	0	Disease - localizes - Anatomy	DlA	137
28816	3602	0.80003	0.14076	0.00055525	0.0061077	0.24736	0.044975	0	Disease - localizes - Anatomy	DlA	137
32418	3602	0.90003	0.13687	0	0.0052748	0.24958	0.044697	0	Disease - localizes - Anatomy	DlA	137
36019	3601	1	0.13215	0	0.0041655	0.23299	0.046376	0	Disease - localizes - Anatomy	DlA	137
1086	1087	0.10009	0.4291	0	0.016559	0.23367	0.28335	0	Disease - resembles - Disease	DrD	137
2172	1086	0.20009	0.22652	0	0.030387	0.21731	0.24217	0	Disease - resembles - Disease	DrD	137
3258	1086	0.30009	0.1989	0.0018416	0.023941	0.25046	0.25967	0	Disease - resembles - Disease	DrD	137
4344	1086	0.40009	0.17127	0.0027624	0.019337	0.25599	0.24494	0	Disease - resembles - Disease	DrD	137
5430	1086	0.50009	0.16667	0.00092081	0.021179	0.24678	0.26427	0	Disease - resembles - Disease	DrD	137
6516	1086	0.60009	0.16206	0.0018416	0.018416	0.24494	0.28269	0	Disease - resembles - Disease	DrD	137
7602	1086	0.70009	0.15101	0.0018416	0.019337	0.22099	0.27532	0	Disease - resembles - Disease	DrD	137
8688	1086	0.80009	0.13444	0.00092081	0.019337	0.23757	0.26151	0	Disease - resembles - Disease	DrD	137
9774	1086	0.90009	0.15285	0	0.027624	0.2302	0.26243	0	Disease - resembles - Disease	DrD	137
10859	1085	1	0.1547	0	0.018433	0.22765	0.26267	0	Disease - resembles - Disease	DrD	137
12623	12624	0.10001	0.26198	7.9214e-05	0.00015843	0.21142	0.00023764	0	Disease - associates - Gene	DaG	137
25246	12623	0.20001	0.14141	7.922e-05	0.00031688	0.21104	0.00031688	0	Disease - associates - Gene	DaG	137
37869	12623	0.30001	0.12121	0.00015844	0.00031688	0.21152	0.00015844	0	Disease - associates - Gene	DaG	137
50492	12623	0.40001	0.11574	0	0.0003961	0.21168	0.0003961	0	Disease - associates - Gene	DaG	137
63115	12623	0.50001	0.11574	7.922e-05	0.00031688	0.21081	0.00015844	0	Disease - associates - Gene	DaG	137
75738	12623	0.60001	0.11479	0.00015844	0.00015844	0.21176	0.00023766	0	Disease - associates - Gene	DaG	137
88361	12623	0.70001	0.11384	0	0.00055454	0.21073	0.00063376	0	Disease - associates - Gene	DaG	137
100984	12623	0.80001	0.11511	0	0.00015844	0.21247	0.00031688	0	Disease - associates - Gene	DaG	137
113607	12623	0.90001	0.11249	0	7.922e-05	0.21429	0.0003961	0	Disease - associates - Gene	DaG	137
126229	12622	1	0.11487	7.9227e-05	0.00031691	0.20639	0.00023768	0	Disease - associates - Gene	DaG	137
7623	7624	0.10001	0.18825	0.00013116	0	0.066763	0	0	Disease - downregulates - Gene	DdG	137
15246	7623	0.20001	0.071363	0.00013118	0.00013118	0.069002	0	0	Disease - downregulates - Gene	DdG	137
22869	7623	0.30001	0.054047	0	0.00013118	0.073593	0	0	Disease - downregulates - Gene	DdG	137
30492	7623	0.40001	0.050112	0.00039355	0.00039355	0.076217	0	0	Disease - downregulates - Gene	DdG	137
38115	7623	0.50001	0.051817	0.00013118	0.00013118	0.066116	0	0	Disease - downregulates - Gene	DdG	137
45738	7623	0.60001	0.055096	0.00026236	0.00013118	0.067952	0	0	Disease - downregulates - Gene	DdG	137
53361	7623	0.70001	0.047488	0	0.00013118	0.068215	0	0	Disease - downregulates - Gene	DdG	137
60984	7623	0.80001	0.045389	0.00026236	0.00013118	0.073855	0.00013118	0	Disease - downregulates - Gene	DdG	137
68607	7623	0.90001	0.050243	0.00013118	0.00013118	0.070051	0	0	Disease - downregulates - Gene	DdG	137
76229	7622	1	0.050767	0.0001312	0	0.069142	0	0	Disease - downregulates - Gene	DdG	137
7731	7732	0.10001	0.1882	0	0.00025867	0.075272	0.00012933	0	Disease - upregulates - Gene	DuG	137
15462	7731	0.20001	0.076704	0.00012935	0.00012935	0.078386	0.00012935	0	Disease - upregulates - Gene	DuG	137
23193	7731	0.30001	0.05769	0.00012935	0.00012935	0.082654	0.0002587	0	Disease - upregulates - Gene	DuG	137
30924	7731	0.40001	0.054973	0.0002587	0	0.070754	0.0002587	0	Disease - upregulates - Gene	DuG	137
38655	7731	0.50001	0.051869	0.00012935	0.00038805	0.083818	0.00012935	0	Disease - upregulates - Gene	DuG	137
46386	7731	0.60001	0.055232	0.0002587	0	0.076187	0.0002587	0	Disease - upregulates - Gene	DuG	137
54117	7731	0.70001	0.057172	0.00012935	0.0002587	0.076445	0.00012935	0	Disease - upregulates - Gene	DuG	137
61848	7731	0.80001	0.053292	0.0002587	0.0002587	0.075799	0	0	Disease - upregulates - Gene	DuG	137
69579	7731	0.90001	0.053939	0.00012935	0.00012935	0.079032	0.00012935	0	Disease - upregulates - Gene	DuG	137
77309	7730	1	0.048894	0	0	0.082406	0.00012937	0	Disease - upregulates - Gene	DuG	137
3357	3358	0.10003	0.34287	0.00089339	0.0047647	0.29333	0.053306	0	Disease - presents - Symptom	DpS	137
6714	3357	0.20003	0.21209	0.00029789	0.0065535	0.28567	0.051832	0	Disease - presents - Symptom	DpS	137
10071	3357	0.30003	0.18826	0.00029789	0.0053619	0.30772	0.054513	0	Disease - presents - Symptom	DpS	137
13428	3357	0.40003	0.17545	0	0.0047662	0.30474	0.051236	0	Disease - presents - Symptom	DpS	137
16785	3357	0.50003	0.17426	0	0.0053619	0.30474	0.047662	0	Disease - presents - Symptom	DpS	137
20142	3357	0.60003	0.1692	0.00029789	0.0089366	0.30384	0.053619	0	Disease - presents - Symptom	DpS	137
23499	3357	0.70003	0.15996	0	0.0023831	0.28537	0.050938	0	Disease - presents - Symptom	DpS	137
26856	3357	0.80003	0.16354	0	0.0062556	0.29431	0.051534	0	Disease - presents - Symptom	DpS	137
30213	3357	0.90003	0.1689	0	0.0059577	0.30176	0.048853	0	Disease - presents - Symptom	DpS	137
33569	3356	1	0.16831	0.00029797	0.0071514	0.28069	0.047974	0	Disease - presents - Symptom	DpS	137
559504	559505	0.1	0.20536	3.5746e-06	0.00013405	0.11571	0.0067417	0	Gene - participates - Biological Process	GpBP	137
1119008	559504	0.2	0.081184	0	0.00011975	0.11488	0.006899	0	Gene - participates - Biological Process	GpBP	137
1678512	559504	0.3	0.061129	0	0.00015013	0.11542	0.006672	0	Gene - participates - Biological Process	GpBP	137
2238016	559504	0.4	0.057905	0	0.00015013	0.11584	0.0067238	0	Gene - participates - Biological Process	GpBP	137
2797520	559504	0.5	0.057219	1.7873e-06	0.00015192	0.11534	0.006588	0	Gene - participates - Biological Process	GpBP	137
3357024	559504	0.6	0.05726	0	0.00015013	0.11562	0.0067864	0	Gene - participates - Biological Process	GpBP	137
3916528	559504	0.7	0.057469	3.5746e-06	0.00015371	0.11554	0.0068382	0	Gene - participates - Biological Process	GpBP	137
4476032	559504	0.8	0.057912	0	0.00017694	0.11572	0.0066666	0	Gene - participates - Biological Process	GpBP	137
5035536	559504	0.9	0.057496	5.3619e-06	0.0001126	0.11585	0.0067024	0	Gene - participates - Biological Process	GpBP	137
5595039	559503	1	0.057785	3.5746e-06	0.00015371	0.11506	0.0066327	0	Gene - participates - Biological Process	GpBP	137
73566	73567	0.1	0.20238	1.3593e-05	0.00025827	0.11313	0.0016448	0	Gene - participates - Cellular Component	GpCC	137
147132	73566	0.2	0.081138	1.3593e-05	0.00023109	0.11538	0.0013729	0	Gene - participates - Cellular Component	GpCC	137
220698	73566	0.3	0.061836	1.3593e-05	0.00010875	0.113	0.0012506	0	Gene - participates - Cellular Component	GpCC	137
294264	73566	0.4	0.059634	1.3593e-05	0.00021749	0.11238	0.0014953	0	Gene - participates - Cellular Component	GpCC	137
367830	73566	0.5	0.059661	2.7186e-05	0.00023109	0.11186	0.001305	0	Gene - participates - Cellular Component	GpCC	137
441396	73566	0.6	0.059239	0	0.00021749	0.11316	0.0010603	0	Gene - participates - Cellular Component	GpCC	137
514962	73566	0.7	0.059185	0	0.0002039	0.11225	0.0013321	0	Gene - participates - Cellular Component	GpCC	137
588528	73566	0.8	0.058981	1.3593e-05	0.00021749	0.11246	0.0014409	0	Gene - participates - Cellular Component	GpCC	137
662094	73566	0.9	0.059769	1.3593e-05	0.00023109	0.11314	0.001169	0	Gene - participates - Cellular Component	GpCC	137
735659	73565	1	0.059212	1.3593e-05	0.00016312	0.11357	0.0013457	0	Gene - participates - Cellular Component	GpCC	137
123380	123381	0.1	0.18236	0	0.00087534	0.051418	0.052488	0	Gene - covaries - Gene	GcG	137
246760	123380	0.2	0.050503	8.105e-06	0.00090776	0.050997	0.051872	0	Gene - covaries - Gene	GcG	137
370140	123380	0.3	0.028919	0	0.00092397	0.050875	0.051759	0	Gene - covaries - Gene	GcG	137
493520	123380	0.4	0.025555	1.621e-05	0.0010456	0.050697	0.051613	0	Gene - covaries - Gene	GcG	137
616900	123380	0.5	0.024323	8.105e-06	0.00089966	0.051289	0.052099	0	Gene - covaries - Gene	GcG	137
740280	123380	0.6	0.02425	8.105e-06	0.00098071	0.051345	0.051378	0	Gene - covaries - Gene	GcG	137
863660	123380	0.7	0.024007	8.105e-06	0.00094018	0.050883	0.051759	0	Gene - covaries - Gene	GcG	137
987040	123380	0.8	0.02451	8.105e-06	0.00098071	0.051183	0.05291	0	Gene - covaries - Gene	GcG	137
1110420	123380	0.9	0.024169	0	0.00089966	0.049951	0.053509	0	Gene - covaries - Gene	GcG	137
1233799	123379	1	0.024112	8.1051e-06	0.0012158	0.051451	0.052254	0	Gene - covaries - Gene	GcG	137
294328	294329	0.1	0.28336	3.3976e-06	0.0025855	0.14447	0.12447	0	Gene - interacts - Gene	GiG	137
588656	294328	0.2	0.13849	0	0.0024361	0.14597	0.12553	0	Gene - interacts - Gene	GiG	137
882984	294328	0.3	0.10749	0	0.0024123	0.14578	0.12427	0	Gene - interacts - Gene	GiG	137
1177312	294328	0.4	0.099797	3.3976e-06	0.002504	0.14544	0.12417	0	Gene - interacts - Gene	GiG	137
1471640	294328	0.5	0.097932	0	0.002521	0.14532	0.12427	0	Gene - interacts - Gene	GiG	137
1765968	294328	0.6	0.098067	3.3976e-06	0.0024123	0.14488	0.12403	0	Gene - interacts - Gene	GiG	137
2060296	294328	0.7	0.097904	6.7951e-06	0.0024055	0.14435	0.12571	0	Gene - interacts - Gene	GiG	137
2354624	294328	0.8	0.097249	0	0.0026263	0.14564	0.12421	0	Gene - interacts - Gene	GiG	137
2648952	294328	0.9	0.097425	0	0.0023545	0.14579	0.12531	0	Gene - interacts - Gene	GiG	137
2943279	294327	1	0.097296	0	0.002487	0.14586	0.12347	0	Gene - interacts - Gene	GiG	137
265672	265673	0.1	0.26777	3.764e-06	0.00052696	0.21971	0	0	Gene > regulates > Gene	Gr>G	137
531344	265672	0.2	0.13959	3.764e-06	0.00041028	0.21837	0	0	Gene > regulates > Gene	Gr>G	137
797016	265672	0.3	0.11699	0	0.00039146	0.21979	0	0	Gene > regulates > Gene	Gr>G	137
1062688	265672	0.4	0.11315	3.764e-06	0.00046298	0.21933	0	0	Gene > regulates > Gene	Gr>G	137
1328360	265672	0.5	0.11219	0	0.00048556	0.21862	0	0	Gene > regulates > Gene	Gr>G	137
1594032	265672	0.6	0.11244	3.764e-06	0.00050438	0.21966	0	0	Gene > regulates > Gene	Gr>G	137
1859704	265672	0.7	0.11162	7.5281e-06	0.00047803	0.21888	0	0	Gene > regulates > Gene	Gr>G	137
2125376	265672	0.8	0.11221	0	0.00046674	0.21912	0	0	Gene > regulates > Gene	Gr>G	137
2391048	265672	0.9	0.11238	3.764e-06	0.00043663	0.21922	0	0	Gene > regulates > Gene	Gr>G	137
2656719	265671	1	0.11212	7.5281e-06	0.00047803	0.21924	0	0	Gene > regulates > Gene	Gr>G	137
97222	97223	0.1	0.18298	1.0286e-05	0.00020571	0.079127	0.0014606	0	Gene - participates - Molecular Function	GpMF	137
194444	97222	0.2	0.063895	0	0.00020571	0.080537	0.001656	0	Gene - participates - Molecular Function	GpMF	137
291666	97222	0.3	0.04535	0	0.00012343	0.079797	0.0014709	0	Gene - participates - Molecular Function	GpMF	137
388888	97222	0.4	0.041853	1.0286e-05	0.00019543	0.081206	0.0013783	0	Gene - participates - Molecular Function	GpMF	137
486110	97222	0.5	0.041194	0	0.00012343	0.080116	0.001296	0	Gene - participates - Molecular Function	GpMF	137
583332	97222	0.6	0.041153	0	0.00020571	0.080486	0.0015531	0	Gene - participates - Molecular Function	GpMF	137
680554	97222	0.7	0.042028	1.0286e-05	0.00015429	0.080177	0.0015223	0	Gene - participates - Molecular Function	GpMF	137
777776	97222	0.8	0.042686	2.0571e-05	0.00020571	0.079704	0.001296	0	Gene - participates - Molecular Function	GpMF	137
874998	97222	0.9	0.042377	1.0286e-05	0.00015429	0.078727	0.0016971	0	Gene - participates - Molecular Function	GpMF	137
972219	97221	1	0.041164	0	0.00013372	0.079551	0.0014503	0	Gene - participates - Molecular Function	GpMF	137
84372	84373	0.1	0.22528	2.3704e-05	0.00028445	0.15536	0.0024178	0	Gene - participates - Pathway	GpPW	137
168744	84372	0.2	0.096928	0	0.00029631	0.15344	0.0022756	0	Gene - participates - Pathway	GpPW	137
253116	84372	0.3	0.076566	1.1852e-05	0.00013038	0.15281	0.0019912	0	Gene - participates - Pathway	GpPW	137
337488	84372	0.4	0.074314	1.1852e-05	0.0002726	0.15221	0.0022993	0	Gene - participates - Pathway	GpPW	137
421860	84372	0.5	0.071967	1.1852e-05	0.0002726	0.1505	0.0022875	0	Gene - participates - Pathway	GpPW	137
506232	84372	0.6	0.071327	0	0.00021334	0.15259	0.0020979	0	Gene - participates - Pathway	GpPW	137
590604	84372	0.7	0.072086	0	0.00034372	0.15307	0.0022756	0	Gene - participates - Pathway	GpPW	137
674976	84372	0.8	0.073354	0	0.00011852	0.15556	0.0025601	0	Gene - participates - Pathway	GpPW	137
759348	84372	0.9	0.072726	1.1852e-05	0.00029631	0.15363	0.0024534	0	Gene - participates - Pathway	GpPW	137
843719	84371	1	0.071185	0	0.00030816	0.15539	0.0021808	0	Gene - participates - Pathway	GpPW	137
1029	1030	0.1001	0.16715	0	0.00097087	0.029126	0.00097087	0	Pharmacologic Class - includes - Compound	PCiC	137
2058	1029	0.2001	0.038873	0	0	0.02138	0.00097182	0	Pharmacologic Class - includes - Compound	PCiC	137
3087	1029	0.3001	0.014577	0.00097182	0	0.024295	0.00097182	0	Pharmacologic Class - includes - Compound	PCiC	137
4116	1029	0.4001	0.013605	0.0019436	0.0019436	0.022352	0.00097182	0	Pharmacologic Class - includes - Compound	PCiC	137
5145	1029	0.5001	0.011662	0	0	0.024295	0.00097182	0	Pharmacologic Class - includes - Compound	PCiC	137
6174	1029	0.6001	0.012634	0.0019436	0.00097182	0.016521	0	0	Pharmacologic Class - includes - Compound	PCiC	137
7203	1029	0.7001	0.013605	0.0019436	0.00097182	0.011662	0.00097182	0	Pharmacologic Class - includes - Compound	PCiC	137
8232	1029	0.8001	0.017493	0.00097182	0.0019436	0.024295	0.0019436	0	Pharmacologic Class - includes - Compound	PCiC	137
9261	1029	0.9001	0.0097182	0	0	0.019436	0.00097182	0	Pharmacologic Class - includes - Compound	PCiC	137
10289	1028	1	0.0068027	0	0	0.021401	0	0	Pharmacologic Class - includes - Compound	PCiC	137
102240	102241	0.1	0.51565	1.9562e-05	3.9123e-05	0.55706	0.00051838	0	Anatomy - downregulates - Gene	AdG	138
204480	102240	0.2	0.38733	1.9562e-05	9.7809e-05	0.55826	0.00049883	0	Anatomy - downregulates - Gene	AdG	138
306720	102240	0.3	0.3535	0	9.7809e-05	0.55851	0.00057707	0	Anatomy - downregulates - Gene	AdG	138
408960	102240	0.4	0.34505	9.7809e-06	0.00011737	0.56013	0.0004597	0	Anatomy - downregulates - Gene	AdG	138
511200	102240	0.5	0.34326	9.7809e-06	9.7809e-05	0.56229	0.00040102	0	Anatomy - downregulates - Gene	AdG	138
613440	102240	0.6	0.34176	0	9.7809e-05	0.55975	0.0006162	0	Anatomy - downregulates - Gene	AdG	138
715680	102240	0.7	0.34199	0	0.00018584	0.56147	0.00050861	0	Anatomy - downregulates - Gene	AdG	138
817920	102240	0.8	0.34206	9.7809e-06	7.8247e-05	0.56057	0.00056729	0	Anatomy - downregulates - Gene	AdG	138
